2016-11	міністра Володимира Борисовича Гройсмана
2016-11	міністра Кабінету Міністрів України
2016-11	Міністра Кабінету Міністрів України
2016-11	міністра молоді та спорту Жданова Ігоря Олександровича
2016-11	Міністра молоді та спорту Жданова Ігоря Олександровича
2016-11	міністра оборони Дубляна Олександра Володимировича
2016-11	міністра охорони здоров'я Ілика Романа Романовича
2016-11	міністра охорони здоров'я України Лінчевським Олександром
2016-11	міністра соціальної політики Андрія Олексійовича Реву
2016-11	міністра соціальної політики Крентовську Ольгу Петрівну
2016-11	міністра соціальної політики Устименка Сергія Олександровича
2016-11	міністра соціальної політики Федорович Наталію Володимирівну
2016-11	міністра України Володимира Гройсмана
2016-11	міністра України Володимира Кістіона
2016-11	міністра України, голови Комітету Верховної Ради
2016-11	міністра України Зубка Геннадія
2016-11	міністра України Павла Розенка
2016-11	міністра фінансів Капінуса Євгенія Валерійовича
2016-11	міністрації Бриля Костянтина Івановича
2016-11	міністрації Президента України Філатова
2016-11	міністра юстиції Петухова Сергія Ігоровича
2016-11	міністр закордонних справ України Павло Анатолійович
2016-11	Міністрів Автономної Республіки Крим
2016-11	Міністрів, Верховною Радою України
2016-11	Міністрів Володимира Борисовича Гройсмана
2016-11	Міністрів і Верховної Ради України
2016-11	Міністрів і Урядом Сполученого Королівства
2016-11	Міністрів України і Урядом Сполученого Королівства
2016-11	Міністрів України і урядом Сполученого Королівства Великої
2016-11	Міністрів України та Урядом Держави Ізраїль
2016-11	Міністрів України, Уповноваженого Верховної Ради
2016-11	Міністрів! Шановний Володимире Борисовичу
2016-11	міністр культури України Євген Миколайович
2016-11	міністром України Володимиром Борисовичем
2016-11	міністр соціальної політики України Андрій Олексійович
2016-11	міністру за участь в роботі Верховної Ради України
2016-11	міністр України Володимир Борисович
2016-11	міністру України Володимиру Гройсману
2016-12	міністра внутрішніх справ України Арсена Авакова
2016-12	міністра закордонних справ Кислицю Сергія Олеговича
2016-12	міністра інфраструктури Довгань Віктора Миколайовича
2016-12	міністра інфраструктури України Володимира Володимировича
2016-12	міністра Кабінету Міністрів України
2016-12	Міністра Кабінету Міністрів України
2016-12	міністра оборони Павловського Ігоря Валентиновича
2016-12	міністра оборони Павловському Ігорю Валентиновичу
2016-12	міністра охорони здоров'я України Уляни Супрун
2016-12	міністра соціальної політики Реву Андрія Олексійовича
2016-12	міністра України Володимира Борисовича
2016-12	міністра України Володимира Гройсмана
2016-12	міністра України, глави Адміністрації Президента України
2016-12	міністра України Павла Розенка
2016-12	міністра фінансів Данилюка Олександра Олександровича
2016-12	міністрації, от того Леоніда Михайловича Черновецького
2016-12	міністраціями доручення Кабінету Міністрів України
2016-12	міністра щодо виконання Розпорядження Кабінету Міністрів
2016-12	міністра юстиції Янчука Антона Володимировича
2016-12	Міністрів України та Урядом Італійської Республіки
2016-12	міністр Ізраїлю Голда Меїр
2016-12	міністром оборони України Павлом Лебедєвим
2016-12	міністром України Володимиром Борисовичем
2016-12	міністром України Гройсманом Володимиром
2016-12	міністр соціальної політики України Андрій Рева
2016-12	міністр України Володимир Борисович
2016-12	міністр України Володимир Гройсман
2016-12	міністру України Володимиру Борисовичу
2016-12	міністру України Володимиру Гройсману
2016-12	міністру фінансів України Олександру Олександровичу
2017-01	міністра внутрішніх справ Дєєву Анастасію Євгеніївну
2017-01	міністра інфраструктури Омеляна Володимира Володимировича
2017-01	міністра освіти і науки Ковтунець Володимир Віталійович
2017-01	міністра України Володимира Борисовича
2017-01	міністра України Володимира Гройсмана
2017-01	міністра України Іванну Климпуш
2017-01	міністра України Степана Івановича
2017-01	Міністрів України? Де Верховна Рада
2017-02	міністерствами та прийняття Кабінетом Міністрів України
2017-02	міністра, голови Комітету Верховної Ради
2017-02	Міністра Кабінету Міністрів України
2017-02	міністра оборони Російської Федерації Булгаков
2017-02	міністра оборони Руснака Івана Степановича
2017-02	міністра оборони Шевчука Олега Миколайовича
2017-02	міністра оброни Шевчука Олега Миколайовича
2017-02	міністра охорони здоров'я України Павла Ковтонюка
2017-02	міністра охорони здоров'я України Супрун Уляни
2017-02	міністра соціальної політики Реву Андрія Олексійовича
2017-02	міністративного суду України, Голови Верховного Суду
2017-02	міністра України, Голови Верховної Ради
2017-02	міністра України Павла Розенка
2017-02	міністра України, Уповноваженого Верховної Ради
2017-02	міністра України щодо Постанови Кабінету Міністрів
2017-02	міністрації Щур Надією Степанівною
2017-02	міністрацій та уповноважити Кабінет Міністрів України
2017-02	міністра юстиції Петухова Сергія Ігоревича
2017-02	міністра юстиції Петухова Сергія Ігоровича
2017-02	міністра юстиції Севастьянову Наталію Іларіонівну
2017-02	міністр закордонних справ Литовської Республіки Лінас
2017-02	Міністрів України та Урядом Республіки Індонезія
2017-02	міністр оброни Російської Федерації Шойгу
2017-02	міністром інфраструктури України Омеляном В
2017-02	міністром України Володимиром Борисовичем
2017-02	міністр України Володимир Борисович
2017-02	міністр України Володимир Гройсман
2017-02	міністр юстиції Павло Дмитрович Петренко
2017-02	Міністр юстиції України Павло Дмитрович
2017-03	Міністерства юстиції України, Уповноваженого Верховної Ради
2017-03	Міністерстві оборони, в Збройних Силах України
2017-03	Міністерство закордонних справ Сполучених Штатів Америки
2017-03	міністра Володимира Борисовича Гройсмана
2017-03	міністра, Володимира Борисовича Гройсмана
2017-03	міністра інфраструктури Довгань Віктора Миколайовича
2017-03	міністра культури України Євгена Миколайовича
2017-03	міністра освіти і науки Гриневич Лілії Михайлівни
2017-03	міністра соціальної політики Микола Іванович Шамбір
2017-03	міністра соціальної політики Федорович Наталію Володимирівну
2017-03	міністра соціальної політики Шамбір Миколу Івановича
2017-03	міністра України Володимира Борисовича
2017-03	міністра України Володимира Гройсмана
2017-03	міністра фінансів Буцу Юрія Богдановича
2017-03	міністра фінансів Маркаровій Оксані Сергіївні
2017-03	міністра фінансів Маркарову Оксану Сергіївну
2017-03	міністрації Сполучених Штатів Америки
2017-03	міністрації щодо включення до Програми Державного Фонду
2017-03	міністрація Сполучених Штатів Америки
2017-03	міністр закордонних справ Люксембургу Жан Ассельборн
2017-03	Міністрів і Верховна Рада України
2017-03	Міністрів України та Урядом Королівства Норвегії
2017-03	Міністрів України та Урядом Королівства Норвегія
2017-03	міністр культури України Євген Миколайович
2017-03	міністром закордонних справ Великого Герцогства Люксембург
2017-03	міністром України Володимиром Борисовичем
2017-03	міністр освіти і науки України Лілія Михайлівна
2017-03	міністр України Володимир Борисович
2017-03	міністр України Степан Кубів
2017-04	Міністерства соцполітики, Уповноваженого Президента України
2017-04	Міністерством фінансів України і Кабінетом Міністрів України
2017-04	міністерство, чому Збройні Сили України
2017-04	міністра закордонних справ України Павла Анатолійовича
2017-04	міністра інфраструктури Довгань Віктора Миколайовича
2017-04	міністра інфраструктури Лавренюка Юрія Федоровича
2017-04	міністра інфраструктури Омеляна Володимира Володимировича
2017-04	міністра Кабінету Міністрів Саєнка
2017-04	міністра культури Рибачука Юрія Анатолійовича
2017-04	міністра молоді та спорту Войтович Ярослава В
2017-04	міністра молоді та спорту Жданова Ігоря Олександровича
2017-04	міністра соціальної політики Привалова Олександра Віталійовича
2017-04	міністра соціальної політики Реви Андрія Олексійовича
2017-04	міністра соціальної політики Шамбір Микола Іванович
2017-04	міністра соціальної політики Шамбір Миколу Івановича
2017-04	міністра соціальної політики Шамбір Миколу Івановичу
2017-04	міністра України Володимира Борисовича
2017-04	міністра України, голови Комітету Верховної Ради
2017-04	міністра України Павла Розенка
2017-04	міністра фінансів Андрію Івановичу Граділь
2017-04	міністра фінансів Буца Юрій Богданович
2017-04	міністра фінансів Марченка Сергія Михайловича
2017-04	міністрації Президента Ігор Львович
2017-04	міністрації та Конгресу Сполучених Штатів
2017-04	міністра юстиції Петренка Павла Дмитровича
2017-04	міністр - віце-прем'єр Геннадій Григорович Зубко
2017-04	Міністрів Автономної Республіки Крим
2017-04	Міністрів Верховної Ради України
2017-04	Міністрів України та Урядом Держави Ізраїль
2017-04	Міністрів України та Швейцарською Федеральною Радою
2017-04	Міністрів України, Уповноваженого Президента України
2017-04	міністром Володимиром Борисовичем Гройсманом
2017-04	міністром України Володимиром Борисовичем
2017-04	міністр охорони здоров'я Уляна Надія Супрун
2017-04	міністр України Володимир Борисович
2017-04	міністр України Володимир Гройсман
2017-05	міністра екології Семерака Остапа Михайловича
2017-05	міністра закордонних справ, Зеркаль Олену Володимирівну
2017-05	міністра інфраструктури Довганя Віктора Миколайовича
2017-05	міністра оборони Російської Федерації Шойгу
2017-05	міністра освіти і науки Стріху Максима Віталійович
2017-05	міністра соціальної політики Федорович Наталію Володимирівну
2017-05	міністративного приміщення в селі Чорний Потік Надвірнянського
2017-05	міністра України Володимира Борисовича
2017-05	міністра України, голови Комітету Верховної Ради
2017-05	міністра України Павла Розенка
2017-05	Міністрів, і, власне, Верховної Ради України
2017-05	Міністрів України, з Адміністрації Президента України
2017-05	Міністрів України проекту Постанови Кабінету Міністрів
2017-05	Міністрів України та Урядом Чеської Республіки
2017-05	Міністрів, чи Верховна Рада України
2017-05	міністром України Володимиром Борисовичем
2017-05	міністру Геннадію Григоровичу Зубку
2017-05	міністр юстиції Павло Дмитрович Петренко
2017-05	міністр юстиції України Павло Дмитрович
2017-06	Міністерством охорони здоров'я України Розпорядження Кабінету
2017-06	міністра внутрішніх справ Трояна Вадима Анатолійовича
2017-06	міністра Володимира Борисовича Гройсмана
2017-06	міністра інфраструктури Лавренюка Юрія Федоровича
2017-06	міністра Кабінету Міністрів України
2017-06	міністра Кубіва Степана Івановича
2017-06	міністра освіти і науки Гребу Романа Володимировича
2017-06	міністра освіти й науки України Лілію Михайлівну
2017-06	міністра охорони здоров'я Супрун Уляну Надію
2017-06	міністра фінансів Буца Юрий Богданович
2017-06	міністра фінансів Маркарову Оксану Сергіївну
2017-06	міністрації Президента України Філатова
2017-06	міністра юстиції Петухова Сергія Ігоревича
2017-06	міністра юстиції Петухова Сергія Ігоровича
2017-06	міністра юстиції України Павла Петренка
2017-06	міністра юстиції України, Уповноваженого Верховної Ради
2017-06	Міністрів України Закону України
2017-06	Міністрів України та Урядом Республіки Молдова
2017-06	Міністрів України та Урядом Республіки Словенія
2017-06	міністром України Володимиром Борисовичем
2017-06	міністром Юлією Володимирівною Тимошенко
2017-06	міністр освіти і науки Лілія Михайлівна Гриневич
2017-06	міністр України Володимир Борисович
2017-06	міністр України Геннадій Зубко
2017-06	міністру України Володимиру Борисовичу
2017-06	міністру України Володимиру Володимировичу
2017-06	міністру України Володимиру Гройсману
2017-06	міністр фінансів Данилюк Олександр Олександрович
2017-07	Міністерства оборони та Збройних Силах України
2017-07	міністра внутрішніх справ Троян Вадим Анатолійович
2017-07	Міністра Кабінету Міністрів України
2017-07	міністра молоді і спорту Ігоря Олександровича Жданова
2017-07	міністра соціальної політики Реву Андрія Олексійовича
2017-07	міністра юстиції Петухов Сергій Ігоревич
2017-07	Міністрів України, голови Верховної Ради України
2017-07	міністром соціальної політики Ревою Андрієм Олексійовичем
2017-07	міністром України Володимиром Борисовичем
2017-07	міністр соціальної політики Рева Андрій Олексійович
2017-07	міністру України Володимиру Борисовичу
2017-09	Міністерства внутрішніх справ, Уповноваженого Верховної Ради
2017-09	міністра Володимира Борисовича Гройсмана
2017-09	міністра фінансів України Олександра Данилюка
2017-09	міністра фінансів України Олександра Олександровича
2017-09	міністрації Лубенської Тетяна Качаненко
2017-09	міністра юстиції, глави Адміністрації Президента України
2017-09	Міністра юстиції, Уповноваженого Верховної Ради
2017-09	міністр Володимир Борисович Гройсман
2017-09	Міністрів? Степан Іванович Кубів
2017-09	міністром України Володимиром Борисовичем
2017-09	міністр соціальної політики України Андрій Олексійович
2017-09	міністр України Володимир Борисович
2017-09	міністру України Володимиру Борисовичу
2017-10	міністра, голови Комітету Верховної Ради
2017-10	міністра закордонних справ Кислицю Сергія Олеговича
2017-10	міністра інфраструктури Довгань Віктора Миколайовича
2017-10	міністра, міністра юстиції, Глави Адміністрації Президента
2017-10	міністра соціальної політики Андрія Олексійовича Реву
2017-10	міністра соціальної політики Реву Андрія Олексійовича
2017-10	міністра України Володимира Гройсмаана
2017-10	міністра України, голови Комітету Верховної Ради
2017-10	міністра України Павла Розенка
2017-10	міністрації Бриля Костянтина Івановича
2017-10	міністра юстиції України Павла Дмитровича
2017-10	міністр Володимир Борисович Гройсман
2017-10	Міністрів та затверджується Верховною Радою України
2017-10	Міністрів України і Урядом Корейської Республіки
2017-10	Міністрів України і Урядом Турецької Республіки
2017-10	Міністрів України та Урядом Латвійської Республіки
2017-10	міністром закордонних справ Угорщини Петером Сіярто
2017-10	міністром України Володимиром Борисовичем
2017-10	міністр України Володимир Борисович
2017-11	міністерства, Максим Віталійович Стріха
2017-11	міністра, міністра культури, Глави Адміністрації Президента
2017-11	міністра освіти і науки Володимир Віталійович Ковтунець
2017-11	міністра освіти і науки Стріха Максима Віталійовича
2017-11	міністра освіти і науки України Володимира Ковтунця
2017-11	міністра соціальної політики Федорович Наталію Володимирівну
2017-11	міністра України Володимира Борисовича
2017-11	міністра України Геннадія Григоровича
2017-11	міністра фінансів, голови Комітету Верховної Ради
2017-11	міністра фінансів Данилюка Олександра Олександровича
2017-11	міністрації Президента часів Януковича Сергій Льовочкін
2017-11	міністрацію Президента, Апарат Верховної Ради
2017-11	міністрація Президента, Апарат Верховної Ради
2017-11	міністра юстиції України Павла Дмитровича
2017-11	міністр Геннадій Григорович Зубко
2017-11	міністр зайшов в зал Верховної Ради України
2017-11	Міністрів Автономної Республіки Крим
2017-11	міністрів, Верховної Ради України
2017-11	міністрів затверджується Кабінетом Міністрів України
2017-11	Міністрів України подати до Верховної Ради України
2017-11	міністр інфраструктури Володимир Володимирович Омелян
2017-11	міністром України Володимиром Борисовичем
2017-11	міністр Степан Іванович Кубів
2017-11	міністру за участь в роботі Верховної Ради України
2017-11	міністр України Володимир Борисович
2017-11	міністру України Володимиру Борисовичу
2017-11	міністру України Геннадію Зубку
2017-11	міністр фінансів Олександр Олександрович Данилюк
2017-12	Міністерства оборони України, Національній Гвардії України
2017-12	міністра, Голови Верховної Ради
2017-12	міністра культури України Євгена МиколайовичаНищука
2017-12	міністра соціальної політики Федорович Наталію Володимирівну
2017-12	міністра України Володимира Борисовича
2017-12	міністра України Володимира Гройсмана
2017-12	міністра фінансів Данилюка Олександра Олександровича
2017-12	міністр внутрішніх справ Грузії Вано Мерабішвілі
2017-12	міністр країни, і як Голова Верховної Ради
2017-12	міністром України Володимиром БорисовичемГройсманом
2017-12	міністр України Володимир Борисович
2017-12	міністру України Володимиру Борисовичу
2017-12	міністр! Шановний Андрію Володимировичу
2018-01	міністра молоді та спорту Жданова Ігоря Олександровича
2018-01	міністра оборони Руснака Івана Степановича
2018-01	міністра України Володимира БорисовичаГройсмана
2018-01	міністрації Президента України Ігоря
2018-01	міністрацію Автономної Республіки Крим
2018-02	міністра внутрішніх справ Трояна Вадима Анатолійовича
2018-02	міністра, глави Адміністрації Президента України
2018-02	міністра, голови Комітету Верховної Ради
2018-02	міністра молоді і спорту Яремі Олександру Йосиповичу
2018-02	міністра оборони Степана Тимофійовича Полторака
2018-02	міністра соціальної політики Федорович Наталію Володимирівну
2018-02	Міністрів та Урядом Республіки Хорватії
2018-02	Міністрів України та Урядом Республіки Молдова
2018-02	Міністрів України та Урядом Республіки Хорватія
2018-02	міністром України Володимиром Гройсманом
2018-02	міністр підзвітний Верховній Раді України
2018-02	міністр України Володимир Борисович
2018-02	міністр України Володимир БорисовичГройсман
2018-02	міністр України Володимир Гройсман
2018-02	міністру соціальної політики Андрію Івановичу Реві
2018-03	Міністерства економіки, від Степана Івановича Кубіва
2018-03	Міністерства молоді та спорту України Ігор Гоцул
2018-03	Міністерства оборони та до Кабінету Міністрів України
2018-03	Міністерства фінансів Капінуса Євгенія Валерійовича
2018-03	міністра внутрішніх справ Арсена Борисовича Авакова
2018-03	міністра внутрішніх справ Трояна Вадима Анатолійовича
2018-03	міністра молоді та спорту Ігоря Гоцула Дмитро
2018-03	міністра, начальника Головного Управління Держпродспоживслужби
2018-03	міністра освіти Лілії Михайлівни Гриневич
2018-03	міністративного суду Абдукадирової Каріне Ескендерівни
2018-03	міністра України Володимира Гройсмана
2018-03	міністра України Володимир БорисовичГройсмана
2018-03	міністра України, Глави Адміністрації Президента
2018-03	міністра України, глави Адміністрації Президента України
2018-03	міністра України Павла Розенка
2018-03	міністра України щодо вжиття Кабінетом Міністрів України
2018-03	міністра фінансів Данилюка Олександра Олександровича
2018-03	міністрації Президента України Філатова
2018-03	міністра щодо ратифікації Україною Конвенції Міжнародної
2018-03	міністра юстиції Петухов Сергій Ігорович
2018-03	міністр Британії Тереза Мей
2018-03	міністр був Арсеній Петрович Яценюк
2018-03	Міністрів України і Урядом Республіки Болгарія
2018-03	Міністрів України та Урядом Республіки Болгарія
2018-03	Міністрів України та Урядом Республіки Молдова
2018-03	Міністрів України та Урядом Республіки Польща
2018-03	міністр молоді та спорту Ігор Олександрович Жданов
2018-03	міністрові України Юлії Тимошенко
2018-03	міністром України Володимиром Борисовичем
2018-03	міністром України Володимиром БорисовичемГройсманом
2018-03	міністр соціальної політики Андрій Олексійович Рева
2018-03	міністр України Володимир БорисовичГройсман
2018-04	міністерств, який згідно з Постановою Верховної Ради
2018-04	міністра, глави Адміністрації Президента України
2018-04	міністра енергетики Насалика Ігоря Степановича
2018-04	міністрами засідань комітету Верховної Ради України
2018-04	міністра молоді та спорту Жданова Ігоря Олександровича
2018-04	міністра оборони Руснака Івана Степановича
2018-04	міністра України Володимира Борисовича
2018-04	міністра України Володимира Гройсмана
2018-04	Міністрів Про затвердження Регламенту Кабінету Міністрів
2018-04	міністр молоді та спорту Жданов Ігор Олександрович
2018-04	міністру Володимиру Борисовичу Гройсману
2018-04	міністр України Володимир Борисович
2018-05	міністра внутрішніх справ, Голови Нацполіції України
2018-05	міністра молоді і спорту Ігоря Олександровича Жданова
2018-05	міністра оборони Ізраїлю Моше Даяна
2018-05	міністра охорони здоров`я України Уляна Супрун
2018-05	міністра соціальної політики Шамбір Микола Іванович
2018-05	міністра України Володимира Гройсмана
2018-05	міністра України, глави Адміністрації Президента України
2018-05	міністра України, Уповноваженого Президента України
2018-05	міністрацією виборів Президента Російської Федерації
2018-05	міністрації Президента України Ігоря
2018-05	міністрації Президента України Олексієм
2018-05	міністр Володимир Євсевійович Кістіон
2018-05	Міністрів України та Урядом Республіки Польща
2018-05	міністромГройсманом і головою Адміністрації Президента Райніним
2018-05	міністр України Володимир БорисовичГройсман
2018-06	Міністерства внутрішніх справ Тахтая Олексія Володимировича
2018-06	міністра, Вакараш Віктор Михайлович
2018-06	міністра освіти і науки Гребу Романа Володимировича
2018-06	міністра охорони здоров'я Ковтонюк Павло Анатолійович
2018-06	міністра охорони здоров'я України Уляни Супрун
2018-06	міністративних позовів у судах, Кабінет Міністрів України
2018-06	міністрації Президента України Філатова
2018-06	міністрації Президента Філатова Олексія
2018-06	міністрації України Дмитра Шимківа
2018-06	міністра щодо невиконання Кабінетом Міністрів України
2018-06	міністра щодо порушення Кабінетом Міністрів України
2018-06	міністра щодо проекту Постанови Кабінету Міністрів
2018-06	міністра щодо реорганізації Донбаського Державного Технічного
2018-06	Міністрів міністра юстиції України Павла Дмитровича
2018-06	Міністрів теж формує Верховна Рада України
2018-06	міністром України Володимиром Борисовичем
2018-06	міністр України Володимир Борисович
2018-06	міністру України Геннадію Зубку
2018-06	міністру фінансів України Олександру Олександровичу
2018-06	міністр юстиції України Павло Дмитрович
2018-07	Міністерства оборони України, Уповноваженого Верховної Ради
2018-07	міністра енергетики Насалика Ігоря Степановича
2018-07	міністра освіти і науки України Гриневич Лілію
2018-07	міністра освіти й науки Гриневич Лілію Михайлівну
2018-07	міністра охорони здоров'я України Супрун Уляною
2018-07	міністра України Володимира Борисовича
2018-07	міністра юстиції Ліщина Івана Юрійовича
2018-07	міністра юстиції Ліщину Івана Юрійовича
2018-07	Міністрів України та Урядом Республіки Молдова
2018-07	міністром, і Головою Верховного Суду
2018-07	міністром соціальної політики України Андрієм Ревою
2018-07	міністр України Володимир Борисович
2018-07	міністру України Володимиру БорисовичуГройсману
2018-09	міністерства, Кабінету Міністрів Міністерство
2018-09	міністра закордонних Зеркаль Олену Володимирівну
2018-09	міністра закордонних справ Зеркаль Олену Володимирівну
2018-09	міністрам, Голові Верховної Ради
2018-09	міністра оборони Руснака Івана Степановича
2018-09	міністра Тітарчука Михайла Івановича
2018-09	міністра України Володимира Борисовича
2018-09	міністра України, Глави Адміністрації Президента
2018-09	міністра України, голови Комітету Верховної Ради
2018-09	міністра України щодо вжиття Кабінетом Міністрів України
2018-09	міністра фінансів Верланова Сергія Олексійовича
2018-09	міністра фінансів Оксаною Сергіївною Маркаровою
2018-09	міністра фінансів України Оксаною Сергіївною
2018-09	міністра фінансів України Оксану Сергіївну
2018-09	міністра юстиції Петренка Павла Дмитровича
2018-09	міністра юстиції Петухова Сергія Івановича
2018-09	міністра юстиції Петухова Сергія Ігоровича
2018-09	Міністрів України, Верховного Суду України
2018-09	Міністрів України та Урядом Республіки Молдова
2018-09	Міністрів України та Урядом Республіки Польща
2018-09	Міністрів України та Урядом Федеративної Республіки
2018-09	міністром України Володимиром Борисовичем
2018-09	міністр України Володимир Борисович
2018-10	Міністерства внутрішніх справ, Уповноваженого Верховної Ради
2018-10	Міністерства закордонних справ Російської Федерації Марії
2018-10	міністерства, Збройних Сил України
2018-10	Міністерством юстиції та Адміністрацією Президента України
2018-10	міністра внутрішніх справ Трояна Вадима Анатолійовича
2018-10	міністра Володимира Борисовича Гройсмана
2018-10	міністра, Глави Адміністрації Президента
2018-10	міністра, глави Адміністрації Президента України
2018-10	міністра Лавренюка Юрія Федоровича
2018-10	міністра охорони здоров'я Лінчевського Олександра Володимировича
2018-10	міністра охорони здоров'я Супрун Уляни Надії
2018-10	міністра України Володимира Гройсмана
2018-10	міністра України, Уповноваженого Верховної Ради
2018-10	міністра фінансів Маркарову Оксану Сергіївну
2018-10	міністра фінансів України Оксану Сергіївну
2018-10	міністрації був Вілкул Олександр Юрійович
2018-10	міністрація за вказівкою Віталія Володимировича Кличка
2018-10	міністрація Сполучених Штатів Америки
2018-10	міністра юстиції Чернишова Дениса Вікторовича
2018-10	Міністрів України за участю Верховної Ради України
2018-10	Міністрів України пункту 2 Розділу ІІ Закону
2018-10	Міністрів України, Уповноваженого Президента України
2018-10	міністром України Степаном Івановичем
2018-10	міністр України Володимир Борисович
2018-11	Міністерства оброни України Бурба Василя
2018-11	Міністерства юстиції України в Автономній Республіці Крим
2018-11	міністра, Глави Адміністрації Президента
2018-11	міністрами Кабінету Міністрів України
2018-11	міністра України Володимира Борисовича
2018-11	міністра України Володимира БорисовичаГройсмана
2018-11	міністра України Геннадія Георгійовича
2018-11	міністра України, Глави Адміністрації Президента
2018-11	міністра України Гройсмана Володимира
2018-11	міністра фінансів Гелетія Юрія Ігоревича
2018-11	міністра фінансів України Оксану Сергіївну
2018-11	міністрації на Верховну Раду України
2018-11	міністра щодо невиконання Кабінетом Міністрів України
2018-11	Міністра юстиції України, Глави Адміністрації Президента
2018-11	міністра юстиції України, Голови Верховного Суду
2018-11	Міністр внутрішніх справ України Аваков Арсен
2018-11	міністр закордонних справ Клімкін Павло Анатолійович
