Exclude	PersonID	Forename	Patronymic	Surname	Birth	Sex	Country	Occupation	Draft Seen	urlPersonal	urlWiki
1	Рябошапка			Рябошапка		M			https://www.rada.gov.ua/meeting/stenogr/show/7190.html https://www.rada.gov.ua/meeting/stenogr/show/7190.html https://www.rada.gov.ua/meeting/stenogr/show/7190.html https://www.rada.gov.ua/meeting/stenogr/show/7190.html https://www.rada.gov.ua/meeting/stenogr/show/7190.html https://www.rada.gov.ua/meeting/stenogr/show/7190.html https://www.rada.gov.ua/meeting/stenogr/show/7190.html https://www.rada.gov.ua/meeting/stenogr/show/7190.html https://www.rada.gov.ua/meeting/stenogr/show/7262.html https://www.rada.gov.ua/meeting/stenogr/show/7262.html https://www.rada.gov.ua/meeting/stenogr/show/7262.html https://www.rada.gov.ua/meeting/stenogr/show/7262.html https://www.rada.gov.ua/meeting/stenogr/show/7262.html https://www.rada.gov.ua/meeting/stenogr/show/7262.html https://www.rada.gov.ua/meeting/stenogr/show/7378.html https://www.rada.gov.ua/meeting/stenogr/show/7378.html https://www.rada.gov.ua/meeting/stenogr/show/7378.html https://www.rada.gov.ua/meeting/stenogr/show/7378.html https://www.rada.gov.ua/meeting/stenogr/show/7378.html https://www.rada.gov.ua/meeting/stenogr/show/7378.html https://www.rada.gov.ua/meeting/stenogr/show/7378.html https://www.rada.gov.ua/meeting/stenogr/show/7378.html https://www.rada.gov.ua/meeting/stenogr/show/7384.html		
1	МиколІвановичСірий	Микол	Іванович	Сірий		M			https://www.rada.gov.ua/meeting/stenogr/show/7561.html https://www.rada.gov.ua/meeting/stenogr/show/8033.html https://www.rada.gov.ua/meeting/stenogr/show/8033.html https://www.rada.gov.ua/meeting/stenogr/show/8033.html https://www.rada.gov.ua/meeting/stenogr/show/8033.html		
1	ІринаДмитрівнаСадов'як	Ірина	Дмитрівна	Садов'як		F			https://www.rada.gov.ua/meeting/stenogr/show/7733.html		
1	ДавидСакварелідзе	Давид		Сакварелідзе		M			https://www.rada.gov.ua/meeting/stenogr/show/5851.html https://www.rada.gov.ua/meeting/stenogr/show/5851.html https://www.rada.gov.ua/meeting/stenogr/show/5851.html https://www.rada.gov.ua/meeting/stenogr/show/5941.html		
1	ІгорЛеоновичСамсін	Ігор	Леонович	Самсін		M			https://www.rada.gov.ua/meeting/stenogr/show/4962.html https://www.rada.gov.ua/meeting/stenogr/show/4962.html https://www.rada.gov.ua/meeting/stenogr/show/4962.html https://www.rada.gov.ua/meeting/stenogr/show/4962.html https://www.rada.gov.ua/meeting/stenogr/show/4962.html https://www.rada.gov.ua/meeting/stenogr/show/4962.html https://www.rada.gov.ua/meeting/stenogr/show/4962.html https://www.rada.gov.ua/meeting/stenogr/show/4962.html https://www.rada.gov.ua/meeting/stenogr/show/4976.html https://www.rada.gov.ua/meeting/stenogr/show/4976.html https://www.rada.gov.ua/meeting/stenogr/show/4976.html https://www.rada.gov.ua/meeting/stenogr/show/4976.html https://www.rada.gov.ua/meeting/stenogr/show/4976.html https://www.rada.gov.ua/meeting/stenogr/show/4976.html https://www.rada.gov.ua/meeting/stenogr/show/4976.html https://www.rada.gov.ua/meeting/stenogr/show/4976.html https://www.rada.gov.ua/meeting/stenogr/show/4976.html https://www.rada.gov.ua/meeting/stenogr/show/4976.html https://www.rada.gov.ua/meeting/stenogr/show/4976.html https://www.rada.gov.ua/meeting/stenogr/show/4976.html https://www.rada.gov.ua/meeting/stenogr/show/4976.html https://www.rada.gov.ua/meeting/stenogr/show/5046.html https://www.rada.gov.ua/meeting/stenogr/show/5046.html https://www.rada.gov.ua/meeting/stenogr/show/5046.html https://www.rada.gov.ua/meeting/stenogr/show/5046.html https://www.rada.gov.ua/meeting/stenogr/show/5046.html https://www.rada.gov.ua/meeting/stenogr/show/5046.html https://www.rada.gov.ua/meeting/stenogr/show/5046.html https://www.rada.gov.ua/meeting/stenogr/show/5046.html https://www.rada.gov.ua/meeting/stenogr/show/5046.html https://www.rada.gov.ua/meeting/stenogr/show/5046.html https://www.rada.gov.ua/meeting/stenogr/show/5046.html https://www.rada.gov.ua/meeting/stenogr/show/5046.html https://www.rada.gov.ua/meeting/stenogr/show/5046.html https://www.rada.gov.ua/meeting/stenogr/show/5046.html https://www.rada.gov.ua/meeting/stenogr/show/5046.html https://www.rada.gov.ua/meeting/stenogr/show/5046.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html		
1	СандерЛевін	Сандер		Левін		M			https://www.rada.gov.ua/meeting/stenogr/show/6963.html		
1	ПаулюсСаударгас	Паулюс		Саударгас		M			https://www.rada.gov.ua/meeting/stenogr/show/7954.html		
1	Свінціцька			Свінціцька		F			https://www.rada.gov.ua/meeting/stenogr/show/5060.html		
1	ОлександрСветелік	Олександр		Светелік		M			https://www.rada.gov.ua/meeting/stenogr/show/5830.html https://www.rada.gov.ua/meeting/stenogr/show/5830.html https://www.rada.gov.ua/meeting/stenogr/show/5830.html https://www.rada.gov.ua/meeting/stenogr/show/5830.html https://www.rada.gov.ua/meeting/stenogr/show/5830.html https://www.rada.gov.ua/meeting/stenogr/show/5830.html https://www.rada.gov.ua/meeting/stenogr/show/5830.html https://www.rada.gov.ua/meeting/stenogr/show/5830.html https://www.rada.gov.ua/meeting/stenogr/show/5830.html https://www.rada.gov.ua/meeting/stenogr/show/5830.html https://www.rada.gov.ua/meeting/stenogr/show/5830.html https://www.rada.gov.ua/meeting/stenogr/show/5840.html https://www.rada.gov.ua/meeting/stenogr/show/5862.html https://www.rada.gov.ua/meeting/stenogr/show/5950.html https://www.rada.gov.ua/meeting/stenogr/show/5982.html https://www.rada.gov.ua/meeting/stenogr/show/5982.html https://www.rada.gov.ua/meeting/stenogr/show/5982.html https://www.rada.gov.ua/meeting/stenogr/show/5982.html		
1	НаталіяІларіонівнаСевастьянова	Наталія	Іларіонівна	Севастьянова		F			https://www.rada.gov.ua/meeting/stenogr/show/5773.html https://www.rada.gov.ua/meeting/stenogr/show/5826.html https://www.rada.gov.ua/meeting/stenogr/show/5827.html https://www.rada.gov.ua/meeting/stenogr/show/5827.html https://www.rada.gov.ua/meeting/stenogr/show/5827.html https://www.rada.gov.ua/meeting/stenogr/show/5876.html https://www.rada.gov.ua/meeting/stenogr/show/5890.html https://www.rada.gov.ua/meeting/stenogr/show/5904.html https://www.rada.gov.ua/meeting/stenogr/show/5904.html https://www.rada.gov.ua/meeting/stenogr/show/5927.html https://www.rada.gov.ua/meeting/stenogr/show/6099.html https://www.rada.gov.ua/meeting/stenogr/show/6109.html https://www.rada.gov.ua/meeting/stenogr/show/6177.html https://www.rada.gov.ua/meeting/stenogr/show/6438.html https://www.rada.gov.ua/meeting/stenogr/show/6553.html		
1	Семиноженко			Семиноженко		M			https://www.rada.gov.ua/meeting/stenogr/show/5627.html		
1	ВасильМиколайовичСерватюк	Василь	Миколайович	Серватюк		M			https://www.rada.gov.ua/meeting/stenogr/show/5933.html https://www.rada.gov.ua/meeting/stenogr/show/6114.html https://www.rada.gov.ua/meeting/stenogr/show/6983.html https://www.rada.gov.ua/meeting/stenogr/show/6983.html https://www.rada.gov.ua/meeting/stenogr/show/6983.html		
1	ПавлоФедоровичСкутельник	Павло	Федорович	Скутельник		M			https://www.rada.gov.ua/meeting/stenogr/show/6050.html https://www.rada.gov.ua/meeting/stenogr/show/6050.html https://www.rada.gov.ua/meeting/stenogr/show/6050.html		
1	ТетянаВолодимирівнаСліпачук	Тетяна	Володимирівна	Сліпачук		F			https://www.rada.gov.ua/meeting/stenogr/show/6919.html https://www.rada.gov.ua/meeting/stenogr/show/7110.html https://www.rada.gov.ua/meeting/stenogr/show/7110.html		
1	ІваннаВасилівнаСмачило	Іванна	Василівна	Смачило		F			https://www.rada.gov.ua/meeting/stenogr/show/7127.html https://www.rada.gov.ua/meeting/stenogr/show/7127.html		
1	ЯковВасильовичСмолій	Яков	Васильович	Смолій		M			https://www.rada.gov.ua/meeting/stenogr/show/6436.html https://www.rada.gov.ua/meeting/stenogr/show/6672.html https://www.rada.gov.ua/meeting/stenogr/show/6744.html https://www.rada.gov.ua/meeting/stenogr/show/6801.html https://www.rada.gov.ua/meeting/stenogr/show/6846.html https://www.rada.gov.ua/meeting/stenogr/show/7007.html https://www.rada.gov.ua/meeting/stenogr/show/7007.html https://www.rada.gov.ua/meeting/stenogr/show/7007.html https://www.rada.gov.ua/meeting/stenogr/show/7007.html https://www.rada.gov.ua/meeting/stenogr/show/7007.html https://www.rada.gov.ua/meeting/stenogr/show/7007.html https://www.rada.gov.ua/meeting/stenogr/show/7007.html https://www.rada.gov.ua/meeting/stenogr/show/7007.html https://www.rada.gov.ua/meeting/stenogr/show/7007.html https://www.rada.gov.ua/meeting/stenogr/show/7007.html https://www.rada.gov.ua/meeting/stenogr/show/7422.html https://www.rada.gov.ua/meeting/stenogr/show/7422.html https://www.rada.gov.ua/meeting/stenogr/show/7422.html https://www.rada.gov.ua/meeting/stenogr/show/7422.html https://www.rada.gov.ua/meeting/stenogr/show/7422.html https://www.rada.gov.ua/meeting/stenogr/show/7422.html https://www.rada.gov.ua/meeting/stenogr/show/7422.html https://www.rada.gov.ua/meeting/stenogr/show/7422.html https://www.rada.gov.ua/meeting/stenogr/show/7479.html https://www.rada.gov.ua/meeting/stenogr/show/7479.html https://www.rada.gov.ua/meeting/stenogr/show/7479.html https://www.rada.gov.ua/meeting/stenogr/show/7479.html https://www.rada.gov.ua/meeting/stenogr/show/7479.html https://www.rada.gov.ua/meeting/stenogr/show/7479.html https://www.rada.gov.ua/meeting/stenogr/show/7479.html https://www.rada.gov.ua/meeting/stenogr/show/7479.html https://www.rada.gov.ua/meeting/stenogr/show/7479.html https://www.rada.gov.ua/meeting/stenogr/show/7479.html		
1	ГригорійГригоровичСоболевський	Григорій	Григорович	Соболевський		M			https://www.rada.gov.ua/meeting/stenogr/show/5072.html		
1	НадіяМихайлівнаСольона	Надія	Михайлівна	Сольона		F			https://www.rada.gov.ua/meeting/stenogr/show/6038.html https://www.rada.gov.ua/meeting/stenogr/show/6038.html https://www.rada.gov.ua/meeting/stenogr/show/6038.html		
1	Дукар			Дукар		M			https://www.rada.gov.ua/meeting/stenogr/show/6554.html		
1	МиколаМихайловичСтеблинський	Микола	Михайлович	Стеблинський		M			https://www.rada.gov.ua/meeting/stenogr/show/5027.html		
1	СтефанРоманів	Стефан		Романів		M			https://www.rada.gov.ua/meeting/stenogr/show/6963.html		
1	МаксимВіталійовичСтріха	Максим	Віталійович	Стріха		M			https://www.rada.gov.ua/meeting/stenogr/show/5937.html https://www.rada.gov.ua/meeting/stenogr/show/6130.html https://www.rada.gov.ua/meeting/stenogr/show/6246.html https://www.rada.gov.ua/meeting/stenogr/show/6246.html https://www.rada.gov.ua/meeting/stenogr/show/6246.html https://www.rada.gov.ua/meeting/stenogr/show/6307.html https://www.rada.gov.ua/meeting/stenogr/show/6307.html https://www.rada.gov.ua/meeting/stenogr/show/6505.html https://www.rada.gov.ua/meeting/stenogr/show/6637.html		
1	ОленаВалеріївнСукманова	Олена	Валеріївн	Сукманова		F			https://www.rada.gov.ua/meeting/stenogr/show/6969.html https://www.rada.gov.ua/meeting/stenogr/show/6969.html https://www.rada.gov.ua/meeting/stenogr/show/6969.html https://www.rada.gov.ua/meeting/stenogr/show/6969.html https://www.rada.gov.ua/meeting/stenogr/show/6989.html https://www.rada.gov.ua/meeting/stenogr/show/7024.html https://www.rada.gov.ua/meeting/stenogr/show/7024.html https://www.rada.gov.ua/meeting/stenogr/show/7169.html		
1	МихайлоІвановичТітарчук	Михайло	Іванович	Тітарчук		M			https://www.rada.gov.ua/meeting/stenogr/show/6434.html https://www.rada.gov.ua/meeting/stenogr/show/6434.html https://www.rada.gov.ua/meeting/stenogr/show/6732.html https://www.rada.gov.ua/meeting/stenogr/show/6732.html https://www.rada.gov.ua/meeting/stenogr/show/6732.html https://www.rada.gov.ua/meeting/stenogr/show/6732.html https://www.rada.gov.ua/meeting/stenogr/show/6737.html https://www.rada.gov.ua/meeting/stenogr/show/6737.html https://www.rada.gov.ua/meeting/stenogr/show/6737.html https://www.rada.gov.ua/meeting/stenogr/show/6739.html https://www.rada.gov.ua/meeting/stenogr/show/6739.html https://www.rada.gov.ua/meeting/stenogr/show/6739.html https://www.rada.gov.ua/meeting/stenogr/show/6739.html https://www.rada.gov.ua/meeting/stenogr/show/6739.html https://www.rada.gov.ua/meeting/stenogr/show/6768.html https://www.rada.gov.ua/meeting/stenogr/show/6768.html https://www.rada.gov.ua/meeting/stenogr/show/6768.html https://www.rada.gov.ua/meeting/stenogr/show/6768.html https://www.rada.gov.ua/meeting/stenogr/show/6794.html https://www.rada.gov.ua/meeting/stenogr/show/6813.html https://www.rada.gov.ua/meeting/stenogr/show/6813.html https://www.rada.gov.ua/meeting/stenogr/show/6813.html https://www.rada.gov.ua/meeting/stenogr/show/6879.html https://www.rada.gov.ua/meeting/stenogr/show/6879.html https://www.rada.gov.ua/meeting/stenogr/show/6879.html https://www.rada.gov.ua/meeting/stenogr/show/6879.html https://www.rada.gov.ua/meeting/stenogr/show/6879.html https://www.rada.gov.ua/meeting/stenogr/show/6879.html https://www.rada.gov.ua/meeting/stenogr/show/6879.html https://www.rada.gov.ua/meeting/stenogr/show/6879.html https://www.rada.gov.ua/meeting/stenogr/show/6879.html https://www.rada.gov.ua/meeting/stenogr/show/6881.html https://www.rada.gov.ua/meeting/stenogr/show/6886.html		
1	Тахтай			Тахтай					https://www.rada.gov.ua/meeting/stenogr/show/6295.html https://www.rada.gov.ua/meeting/stenogr/show/6831.html https://www.rada.gov.ua/meeting/stenogr/show/6831.html		
1	ДмитроМихайловичТевелєв	Дмитро	Михайлович	Тевелєв		M			https://www.rada.gov.ua/meeting/stenogr/show/5011.html https://www.rada.gov.ua/meeting/stenogr/show/5011.html https://www.rada.gov.ua/meeting/stenogr/show/5077.html		
1	ДмитроМиколайовичТевелів	Дмитро	Миколайович	Тевелів		M			https://www.rada.gov.ua/meeting/stenogr/show/5750.html		
1	РишардТерлецький	Ришард		Терлецький		M			https://www.rada.gov.ua/meeting/stenogr/show/7954.html		
1	ТобайясЕлвуд	Тобайяс		Елвуд		M			https://www.rada.gov.ua/meeting/stenogr/show/7957.html		
1	ТомашГродзький	Томаш		Гродзький		M			https://www.rada.gov.ua/meeting/stenogr/show/7959.html https://www.rada.gov.ua/meeting/stenogr/show/7990.html		
1	МиколаСтаніславовичТочицький	Микола	Станіславович	Точицький		M			https://www.rada.gov.ua/meeting/stenogr/show/8030.html		
1	ВадимАнатолійовичТроян	Вадим	Анатолійович	Троян		M			https://www.rada.gov.ua/meeting/stenogr/show/6361.html https://www.rada.gov.ua/meeting/stenogr/show/6481.html https://www.rada.gov.ua/meeting/stenogr/show/6549.html https://www.rada.gov.ua/meeting/stenogr/show/6553.html https://www.rada.gov.ua/meeting/stenogr/show/6553.html https://www.rada.gov.ua/meeting/stenogr/show/6562.html https://www.rada.gov.ua/meeting/stenogr/show/6728.html https://www.rada.gov.ua/meeting/stenogr/show/6742.html https://www.rada.gov.ua/meeting/stenogr/show/6742.html https://www.rada.gov.ua/meeting/stenogr/show/6910.html https://www.rada.gov.ua/meeting/stenogr/show/6910.html https://www.rada.gov.ua/meeting/stenogr/show/6910.html https://www.rada.gov.ua/meeting/stenogr/show/6910.html https://www.rada.gov.ua/meeting/stenogr/show/6910.html https://www.rada.gov.ua/meeting/stenogr/show/6910.html https://www.rada.gov.ua/meeting/stenogr/show/6969.html https://www.rada.gov.ua/meeting/stenogr/show/6969.html https://www.rada.gov.ua/meeting/stenogr/show/7067.html https://www.rada.gov.ua/meeting/stenogr/show/7081.html https://www.rada.gov.ua/meeting/stenogr/show/7081.html https://www.rada.gov.ua/meeting/stenogr/show/7127.html https://www.rada.gov.ua/meeting/stenogr/show/7141.html https://www.rada.gov.ua/meeting/stenogr/show/7181.html		
1	ВіталійМиколайовичТрубаров	Віталій	Миколайович	Трубаров		M			https://www.rada.gov.ua/meeting/stenogr/show/6639.html https://www.rada.gov.ua/meeting/stenogr/show/6639.html		
1	Тука			Тука		M			https://www.rada.gov.ua/meeting/stenogr/show/7095.html		
1	ОлександрСергійовичУдовиченко	Олександр	Сергійович	Удовиченко		M			https://www.rada.gov.ua/meeting/stenogr/show/4990.html https://www.rada.gov.ua/meeting/stenogr/show/4990.html https://www.rada.gov.ua/meeting/stenogr/show/4990.html https://www.rada.gov.ua/meeting/stenogr/show/4990.html https://www.rada.gov.ua/meeting/stenogr/show/4990.html https://www.rada.gov.ua/meeting/stenogr/show/5016.html https://www.rada.gov.ua/meeting/stenogr/show/5016.html https://www.rada.gov.ua/meeting/stenogr/show/5016.html https://www.rada.gov.ua/meeting/stenogr/show/5016.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5068.html https://www.rada.gov.ua/meeting/stenogr/show/5080.html https://www.rada.gov.ua/meeting/stenogr/show/5080.html https://www.rada.gov.ua/meeting/stenogr/show/5080.html https://www.rada.gov.ua/meeting/stenogr/show/5080.html https://www.rada.gov.ua/meeting/stenogr/show/5080.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html https://www.rada.gov.ua/meeting/stenogr/show/5096.html		
1	Улида			Улида					https://www.rada.gov.ua/meeting/stenogr/show/5423.html https://www.rada.gov.ua/meeting/stenogr/show/5423.html		
1	ДенисВалерійовичУлютін	Денис	Валерійович	Улютін		M			https://www.rada.gov.ua/meeting/stenogr/show/7479.html https://www.rada.gov.ua/meeting/stenogr/show/7521.html https://www.rada.gov.ua/meeting/stenogr/show/7521.html https://www.rada.gov.ua/meeting/stenogr/show/7825.html		
1	Урсулафон-дер-Ляєн	Урсула		фон дер Ляєн		F			https://www.rada.gov.ua/meeting/stenogr/show/8018.html		
1	ГаннаВасилівнаФазікош	Ганна	Василівна	Фазікош		F			https://www.rada.gov.ua/meeting/stenogr/show/5423.html		
1	НаталіяВолодимирівнаФедорович	Наталія	Володимирівна	Федорович		F			https://www.rada.gov.ua/meeting/stenogr/show/6366.html https://www.rada.gov.ua/meeting/stenogr/show/6366.html https://www.rada.gov.ua/meeting/stenogr/show/6366.html https://www.rada.gov.ua/meeting/stenogr/show/6366.html https://www.rada.gov.ua/meeting/stenogr/show/6366.html https://www.rada.gov.ua/meeting/stenogr/show/6366.html https://www.rada.gov.ua/meeting/stenogr/show/6403.html https://www.rada.gov.ua/meeting/stenogr/show/6403.html https://www.rada.gov.ua/meeting/stenogr/show/6459.html https://www.rada.gov.ua/meeting/stenogr/show/6459.html https://www.rada.gov.ua/meeting/stenogr/show/6459.html https://www.rada.gov.ua/meeting/stenogr/show/6459.html https://www.rada.gov.ua/meeting/stenogr/show/6505.html https://www.rada.gov.ua/meeting/stenogr/show/6505.html https://www.rada.gov.ua/meeting/stenogr/show/6508.html https://www.rada.gov.ua/meeting/stenogr/show/6530.html https://www.rada.gov.ua/meeting/stenogr/show/6633.html https://www.rada.gov.ua/meeting/stenogr/show/6633.html https://www.rada.gov.ua/meeting/stenogr/show/6633.html https://www.rada.gov.ua/meeting/stenogr/show/6633.html https://www.rada.gov.ua/meeting/stenogr/show/6667.html https://www.rada.gov.ua/meeting/stenogr/show/6675.html https://www.rada.gov.ua/meeting/stenogr/show/6715.html https://www.rada.gov.ua/meeting/stenogr/show/6715.html https://www.rada.gov.ua/meeting/stenogr/show/6715.html https://www.rada.gov.ua/meeting/stenogr/show/6715.html https://www.rada.gov.ua/meeting/stenogr/show/6715.html https://www.rada.gov.ua/meeting/stenogr/show/6715.html https://www.rada.gov.ua/meeting/stenogr/show/6998.html https://www.rada.gov.ua/meeting/stenogr/show/7103.html https://www.rada.gov.ua/meeting/stenogr/show/7103.html https://www.rada.gov.ua/meeting/stenogr/show/7103.html https://www.rada.gov.ua/meeting/stenogr/show/7103.html		
1	ІваннаФедько	Іванна		Федько		F			https://www.rada.gov.ua/meeting/stenogr/show/6253.html		
1	НаталіяВалеріївнаФорсюк	Наталія	Валеріївна	Форсюк		F			https://www.rada.gov.ua/meeting/stenogr/show/7552.html		
1	ЮрійОлеговичФрицький	Юрій	Олегович	Фрицький		M			https://www.rada.gov.ua/meeting/stenogr/show/7235.html		
1	Фудашкін			Фудашкін		M			https://www.rada.gov.ua/meeting/stenogr/show/5661.html https://www.rada.gov.ua/meeting/stenogr/show/5661.html		
1	Фудашкін			Фудашкін		M			https://www.rada.gov.ua/meeting/stenogr/show/5262.html https://www.rada.gov.ua/meeting/stenogr/show/5399.html https://www.rada.gov.ua/meeting/stenogr/show/5399.html https://www.rada.gov.ua/meeting/stenogr/show/5661.html https://www.rada.gov.ua/meeting/stenogr/show/5661.html https://www.rada.gov.ua/meeting/stenogr/show/5661.html https://www.rada.gov.ua/meeting/stenogr/show/5661.html https://www.rada.gov.ua/meeting/stenogr/show/5686.html https://www.rada.gov.ua/meeting/stenogr/show/5686.html https://www.rada.gov.ua/meeting/stenogr/show/5686.html https://www.rada.gov.ua/meeting/stenogr/show/5686.html https://www.rada.gov.ua/meeting/stenogr/show/5691.html https://www.rada.gov.ua/meeting/stenogr/show/5741.html https://www.rada.gov.ua/meeting/stenogr/show/5741.html https://www.rada.gov.ua/meeting/stenogr/show/5741.html https://www.rada.gov.ua/meeting/stenogr/show/5741.html https://www.rada.gov.ua/meeting/stenogr/show/5741.html https://www.rada.gov.ua/meeting/stenogr/show/5741.html		
1	МаксимМиколайовичХлапук	Максим	Миколайович	Хлапук		M			https://www.rada.gov.ua/meeting/stenogr/show/8069.html		
1	Хобзей			Хобзей					https://www.rada.gov.ua/meeting/stenogr/show/6819.html https://www.rada.gov.ua/meeting/stenogr/show/6819.html		
1	ПавлоВікторовичХодаковський	Павло	Вікторович	Ходаковський		M			https://www.rada.gov.ua/meeting/stenogr/show/7258.html https://www.rada.gov.ua/meeting/stenogr/show/7258.html https://www.rada.gov.ua/meeting/stenogr/show/7258.html https://www.rada.gov.ua/meeting/stenogr/show/7260.html https://www.rada.gov.ua/meeting/stenogr/show/7260.html https://www.rada.gov.ua/meeting/stenogr/show/7260.html https://www.rada.gov.ua/meeting/stenogr/show/7289.html https://www.rada.gov.ua/meeting/stenogr/show/7310.html https://www.rada.gov.ua/meeting/stenogr/show/7314.html		
1	НазарІвановичХолодницький	Назар	Іванович	Холодницький		M			https://www.rada.gov.ua/meeting/stenogr/show/6771.html https://www.rada.gov.ua/meeting/stenogr/show/6771.html https://www.rada.gov.ua/meeting/stenogr/show/6771.html https://www.rada.gov.ua/meeting/stenogr/show/6771.html https://www.rada.gov.ua/meeting/stenogr/show/6771.html https://www.rada.gov.ua/meeting/stenogr/show/6771.html https://www.rada.gov.ua/meeting/stenogr/show/6771.html https://www.rada.gov.ua/meeting/stenogr/show/6771.html https://www.rada.gov.ua/meeting/stenogr/show/6771.html https://www.rada.gov.ua/meeting/stenogr/show/6771.html https://www.rada.gov.ua/meeting/stenogr/show/6771.html https://www.rada.gov.ua/meeting/stenogr/show/6771.html https://www.rada.gov.ua/meeting/stenogr/show/6771.html https://www.rada.gov.ua/meeting/stenogr/show/6771.html		
1	Холодницький			Холодницький		M			https://www.rada.gov.ua/meeting/stenogr/show/6771.html		
1	НаталіяВолодимирівнаХоцянівська	Наталія	Володимирівна	Хоцянівська		F			https://www.rada.gov.ua/meeting/stenogr/show/7640.html https://www.rada.gov.ua/meeting/stenogr/show/7894.html https://www.rada.gov.ua/meeting/stenogr/show/7934.html		
1	ТимурХромаєв	Тимур		Хромаєв		M			https://www.rada.gov.ua/meeting/stenogr/show/6544.html https://www.rada.gov.ua/meeting/stenogr/show/6724.html		
1	Царевич			Царевич		F			https://www.rada.gov.ua/meeting/stenogr/show/5808.html https://www.rada.gov.ua/meeting/stenogr/show/5808.html https://www.rada.gov.ua/meeting/stenogr/show/5808.html		
1	СергійІвановичЧеботар	Сергій	Іванович	Чеботар		M			https://www.rada.gov.ua/meeting/stenogr/show/5425.html		
1	МиколаЧечеткін	Микола		Чечеткін		M			https://www.rada.gov.ua/meeting/stenogr/show/5969.html		
1	Чечоткін			Чечоткін		M			https://www.rada.gov.ua/meeting/stenogr/show/5969.html https://www.rada.gov.ua/meeting/stenogr/show/5969.html https://www.rada.gov.ua/meeting/stenogr/show/6156.html https://www.rada.gov.ua/meeting/stenogr/show/6364.html https://www.rada.gov.ua/meeting/stenogr/show/6469.html		
1	Чмілітє-Нільсен			Чмілітє-Нільсен					https://www.rada.gov.ua/meeting/stenogr/show/7982.html		
1	КатеринаЄвгенівнаЧуєва	Катерина	Євгенівна	Чуєва		F			https://www.rada.gov.ua/meeting/stenogr/show/7917.html		
1	ОлександраЧуркіна	Олександра		Чуркіна		F			https://www.rada.gov.ua/meeting/stenogr/show/6771.html https://www.rada.gov.ua/meeting/stenogr/show/7032.html https://www.rada.gov.ua/meeting/stenogr/show/7032.html https://www.rada.gov.ua/meeting/stenogr/show/7032.html https://www.rada.gov.ua/meeting/stenogr/show/7032.html https://www.rada.gov.ua/meeting/stenogr/show/7032.html https://www.rada.gov.ua/meeting/stenogr/show/7032.html https://www.rada.gov.ua/meeting/stenogr/show/7116.html		
1	ВікторАнатолійовичШайтан	Віктор	Анатолійович	Шайтан		M			https://www.rada.gov.ua/meeting/stenogr/show/4951.html https://www.rada.gov.ua/meeting/stenogr/show/4951.html		
1	МиколІвановичШамбір	Микол	Іванович	Шамбір		M			https://www.rada.gov.ua/meeting/stenogr/show/6462.html https://www.rada.gov.ua/meeting/stenogr/show/6462.html https://www.rada.gov.ua/meeting/stenogr/show/6462.html https://www.rada.gov.ua/meeting/stenogr/show/6462.html https://www.rada.gov.ua/meeting/stenogr/show/6481.html https://www.rada.gov.ua/meeting/stenogr/show/6496.html https://www.rada.gov.ua/meeting/stenogr/show/6496.html https://www.rada.gov.ua/meeting/stenogr/show/6496.html https://www.rada.gov.ua/meeting/stenogr/show/6796.html https://www.rada.gov.ua/meeting/stenogr/show/7169.html		
