ParlaMint-UA_2015-02-03-m0.u124	ЧУМАК В.В.	#ВікторВасильовичЧумак.1958	ParlaMint-UA_2015-02-03-m0.u123.p17.s1.w6 ParlaMint-UA_2015-02-03-m0.u123.p17.s1.w7 ParlaMint-UA_2015-02-03-m0.u123.p17.s1.w5	Віктор Васильович Чумак	1
ParlaMint-UA_2015-02-03-m0.u124	ЧУМАК В.В.	#ВікторВасильовичЧумак.1958	ParlaMint-UA_2015-02-03-m0.u123.p17.s1.w7 ParlaMint-UA_2015-02-03-m0.u123.p17.s1.w6 ParlaMint-UA_2015-02-03-m0.u123.p17.s1.w5	Васильович Віктор Чумак	1
ParlaMint-UA_2015-02-03-m0.u128	ЧУМАК В.В.	#ВікторВасильовичЧумак.1958	ParlaMint-UA_2015-02-03-m0.u127.p9.s2.w2 ParlaMint-UA_2015-02-03-m0.u127.p9.s2.w3 ParlaMint-UA_2015-02-03-m0.u127.p9.s2.w4	Віктор Васильович Чумак	1
ParlaMint-UA_2015-02-03-m0.u128	ЧУМАК В.В.	#ВікторВасильовичЧумак.1958	ParlaMint-UA_2015-02-03-m0.u127.p9.s2.w3 ParlaMint-UA_2015-02-03-m0.u127.p9.s2.w2 ParlaMint-UA_2015-02-03-m0.u127.p9.s2.w4	Васильович Віктор Чумак	1
ParlaMint-UA_2015-02-03-m0.u132	СОБОЛЄВ Є.В.	#ЄгорВікторовичСоболєв.1977	ParlaMint-UA_2015-02-03-m0.u131.p2.s1.w13 ParlaMint-UA_2015-02-03-m0.u131.p2.s1.w14	Єгор Соболєв	0
ParlaMint-UA_2015-02-03-m0.u134	КИШКАР П.М.	#ПавлоМиколайовичКишкар.1980	ParlaMint-UA_2015-02-03-m0.u133.p2.s2.w4 ParlaMint-UA_2015-02-03-m0.u133.p2.s2.w5	Павло Кишкар	0
ParlaMint-UA_2015-02-03-m0.u136	БАРНА О.С.	#ОлегСтепановичБарна.1967	ParlaMint-UA_2015-02-03-m0.u135.p1.s1.w1 ParlaMint-UA_2015-02-03-m0.u135.p1.s1.w2	Олег Барна	0
ParlaMint-UA_2015-02-03-m0.u138	ВОРОПАЄВ Ю.М.	#ЮрійМиколайовичВоропаєв.1955	ParlaMint-UA_2015-02-03-m0.u137.p1.s2.w9 ParlaMint-UA_2015-02-03-m0.u137.p1.s2.w10	Юрій Воропаєв	0
ParlaMint-UA_2015-02-03-m0.u140	МАСОРІНА О.С.	#ОленаСергіївнаМасоріна.1986	ParlaMint-UA_2015-02-03-m0.u139.p2.s1.w11 ParlaMint-UA_2015-02-03-m0.u139.p2.s1.w12	Олена Масоріна	0
ParlaMint-UA_2015-02-03-m0.u142	ПАШИНСЬКИЙ С.В.	#СергійВолодимировичПашинський.1966	ParlaMint-UA_2015-02-03-m0.u141.p1.s1.w1 ParlaMint-UA_2015-02-03-m0.u141.p1.s1.w2	Сергій Пашинський	0
ParlaMint-UA_2015-02-03-m0.u144	ВЛАСЕНКО С.В.	#СергійВолодимировичВласенко.1967	ParlaMint-UA_2015-02-03-m0.u143.p1.s1.w4 ParlaMint-UA_2015-02-03-m0.u143.p1.s1.w5	Сергій Власенко	0
ParlaMint-UA_2015-02-03-m0.u148	ЯЦЕНКО А.В.	#АнтонВолодимировичЯценко.1977	ParlaMint-UA_2015-02-03-m0.u147.p1.s2.w1 ParlaMint-UA_2015-02-03-m0.u147.p1.s2.w2	Антон Яценко	0
ParlaMint-UA_2015-02-03-m0.u150	ЛЯШКО О.В.	#ОлегВалерійовичЛяшко.1972	ParlaMint-UA_2015-02-03-m0.u149.p2.s1.w4 ParlaMint-UA_2015-02-03-m0.u149.p2.s1.w5	Олег Ляшко	0
ParlaMint-UA_2015-02-03-m0.u152	СОЛОВЕЙ Ю.І.	#ЮрійІгоровичСоловей.1978	ParlaMint-UA_2015-02-03-m0.u151.p2.s2.w3	Соловей	0
ParlaMint-UA_2015-02-03-m0.u152	СОЛОВЕЙ Ю.І.	#ЮрійІгоровичСоловей.1978	ParlaMint-UA_2015-02-03-m0.u151.p3.s1.w7	Соловей	0
ParlaMint-UA_2015-02-03-m0.u154	БАРНА С.С.	#СтепанСтепановичБарна.1979	ParlaMint-UA_2015-02-03-m0.u153.p1.s2.w4 ParlaMint-UA_2015-02-03-m0.u153.p1.s2.w5	Степан Барна	0
ParlaMint-UA_2015-02-03-m0.u154	БАРНА С.С.	#СтепанСтепановичБарна.1979	ParlaMint-UA_2015-02-03-m0.u153.p1.s2.w4 ParlaMint-UA_2015-02-03-m0.u153.p1.s2.w5	Степан Барна	0
ParlaMint-UA_2015-02-03-m0.u154	БАРНА С.С.	#СтепанСтепановичБарна.1979	ParlaMint-UA_2015-02-03-m0.u153.p1.s4.w1 ParlaMint-UA_2015-02-03-m0.u153.p1.s4.w2	Степан Барна	0
ParlaMint-UA_2015-02-03-m0.u154	БАРНА С.С.	#СтепанСтепановичБарна.1979	ParlaMint-UA_2015-02-03-m0.u153.p1.s4.w1 ParlaMint-UA_2015-02-03-m0.u153.p1.s4.w2	Степан Барна	0
ParlaMint-UA_2015-02-03-m0.u156	СЮМАР В.П.	#ВікторіяПетрівнаСюмар.1977	ParlaMint-UA_2015-02-03-m0.u155.p1.s2.w4 ParlaMint-UA_2015-02-03-m0.u155.p1.s2.w5	Вікторія Сюмар	0
ParlaMint-UA_2015-02-03-m0.u158	СОБОЛЄВ Є.В.	#ЄгорВікторовичСоболєв.1977	ParlaMint-UA_2015-02-03-m0.u157.p1.s2.w4 ParlaMint-UA_2015-02-03-m0.u157.p1.s2.w5	Єгор Соболєв	0
ParlaMint-UA_2015-02-03-m0.u160	ЛЕВЧЕНКО Ю.В.	#ЮрійВолодимировичЛевченко.1984	ParlaMint-UA_2015-02-03-m0.u159.p1.s1.w4 ParlaMint-UA_2015-02-03-m0.u159.p1.s1.w5	Юрій Левченко	0
ParlaMint-UA_2015-02-03-m0.u162	ЛЕЩЕНКО С.А.	#СергійАнатолійовичЛещенко.1980	ParlaMint-UA_2015-02-03-m0.u161.p2.s1.w4 ParlaMint-UA_2015-02-03-m0.u161.p2.s1.w5	Сергій Лещенко	0
ParlaMint-UA_2015-02-03-m0.u164	ЛУЦЕНКО Ю.В.	#ЮрійВіталійовичЛуценко.1964	ParlaMint-UA_2015-02-03-m0.u163.p1.s18.w4 ParlaMint-UA_2015-02-03-m0.u163.p1.s18.w5	Юрій Луценко	0
ParlaMint-UA_2015-02-03-m0.u168	ПИНЗЕНИК П.В.	#ПавлоВасильовичПинзеник.1976	ParlaMint-UA_2015-02-03-m0.u167.p1.s9.w11 ParlaMint-UA_2015-02-03-m0.u167.p1.s9.w12	Павло Пинзеник	0
ParlaMint-UA_2015-02-03-m0.u168	ПИНЗЕНИК П.В.	#ПавлоВасильовичПинзеник.1976	ParlaMint-UA_2015-02-03-m0.u167.p3.s1.w3 ParlaMint-UA_2015-02-03-m0.u167.p3.s1.w4	Павло Пинзеник	0
ParlaMint-UA_2015-02-03-m0.u170	ПИНЗЕНИК П.В.	#ПавлоВасильовичПинзеник.1976	ParlaMint-UA_2015-02-03-m0.u169.p1.s1.w3 ParlaMint-UA_2015-02-03-m0.u169.p1.s1.w4	Павло Пинзеник	0
ParlaMint-UA_2015-02-03-m0.u172	ЧУМАК В.В.	#ВікторВасильовичЧумак.1958	ParlaMint-UA_2015-02-03-m0.u171.p3.s8.w3 ParlaMint-UA_2015-02-03-m0.u171.p3.s8.w4	Віктор Чумак	0
ParlaMint-UA_2015-02-03-m0.u172	ЧУМАК В.В.	#ВікторВасильовичЧумак.1958	ParlaMint-UA_2015-02-03-m0.u171.p3.s8.w3 ParlaMint-UA_2015-02-03-m0.u171.p3.s8.w4	Віктор Чумак	0
ParlaMint-UA_2015-02-03-m0.u172	ЧУМАК В.В.	#ВікторВасильовичЧумак.1958	ParlaMint-UA_2015-02-03-m0.u171.p3.s10.w1 ParlaMint-UA_2015-02-03-m0.u171.p3.s10.w2	Віктор Чумак	0
ParlaMint-UA_2015-02-03-m0.u172	ЧУМАК В.В.	#ВікторВасильовичЧумак.1958	ParlaMint-UA_2015-02-03-m0.u171.p3.s10.w1 ParlaMint-UA_2015-02-03-m0.u171.p3.s10.w2	Віктор Чумак	0
ParlaMint-UA_2015-02-03-m0.u174	ЛЯШКО О.В.	#ОлегВалерійовичЛяшко.1972	ParlaMint-UA_2015-02-03-m0.u173.p1.s2.w3 ParlaMint-UA_2015-02-03-m0.u173.p1.s2.w4	Олег Ляшко	0
ParlaMint-UA_2015-02-03-m0.u174	ЛЯШКО О.В.	#ОлегВалерійовичЛяшко.1972	ParlaMint-UA_2015-02-03-m0.u173.p1.s3.w1 ParlaMint-UA_2015-02-03-m0.u173.p1.s3.w2	Олег Ляшко	0
ParlaMint-UA_2015-02-03-m0.u176	ТИМОШЕНКО Ю.В.	#ЮліяВолодимирівнаТимошенко.1960 #ЮрійВолодимировичТимошенко.1961	ParlaMint-UA_2015-02-03-m0.u175.p8.s1.w1 ParlaMint-UA_2015-02-03-m0.u175.p8.s1.w2	Юлія Тимошенко	0
ParlaMint-UA_2015-02-03-m0.u180	СЮМАР В.П.	#ВікторіяПетрівнаСюмар.1977	ParlaMint-UA_2015-02-03-m0.u179.p1.s1.w1 ParlaMint-UA_2015-02-03-m0.u179.p1.s1.w2	Вікторія Сюмар	0
ParlaMint-UA_2015-02-03-m0.u182	БЕРЕЗЮК О.Р.	#ОлегРомановичБерезюк.1969	ParlaMint-UA_2015-02-03-m0.u181.p2.s1.w1 ParlaMint-UA_2015-02-03-m0.u181.p2.s1.w2	Олег Березюк	0
ParlaMint-UA_2015-02-03-m0.u184	ЛУЦЕНКО Ю.В.	#ЮрійВіталійовичЛуценко.1964	ParlaMint-UA_2015-02-03-m0.u183.p2.s1.w10 ParlaMint-UA_2015-02-03-m0.u183.p2.s1.w11	Юрій Луценко	0
ParlaMint-UA_2015-02-03-m0.u184	ЛУЦЕНКО Ю.В.	#ЮрійВіталійовичЛуценко.1964	ParlaMint-UA_2015-02-03-m0.u183.p2.s2.w2 ParlaMint-UA_2015-02-03-m0.u183.p2.s2.w1	Юрій Луценко	0
ParlaMint-UA_2015-02-03-m0.u184	ЛУЦЕНКО Ю.В.	#ЮрійВіталійовичЛуценко.1964	ParlaMint-UA_2015-02-03-m0.u183.p2.s2.w3 ParlaMint-UA_2015-02-03-m0.u183.p2.s2.w1	Віталійович Луценко	0
ParlaMint-UA_2015-02-03-m0.u190	ЛЯШКО О.В.	#ОлегВалерійовичЛяшко.1972	ParlaMint-UA_2015-02-03-m0.u189.p1.s1.w4 ParlaMint-UA_2015-02-03-m0.u189.p1.s1.w5	Олег Ляшко	0
ParlaMint-UA_2015-02-03-m0.u195	СОБОЛЄВ Є.В.	#ЄгорВікторовичСоболєв.1977	ParlaMint-UA_2015-02-03-m0.u194.p2.s1.w4 ParlaMint-UA_2015-02-03-m0.u194.p2.s1.w5	Єгор Соболєв	0
ParlaMint-UA_2015-02-03-m0.u197	СОБОЛЄВ Є.В.	#ЄгорВікторовичСоболєв.1977	ParlaMint-UA_2015-02-03-m0.u196.p1.s3.w1 ParlaMint-UA_2015-02-03-m0.u196.p1.s3.w2	Єгор Соболєв	0
ParlaMint-UA_2015-02-03-m0.u199	КУБІВ С.І.	#СтепанІвановичКубів.1962	ParlaMint-UA_2015-02-03-m0.u198.p2.s1.w6 ParlaMint-UA_2015-02-03-m0.u198.p2.s1.w7	Степан Кубів	0
ParlaMint-UA_2015-02-03-m0.u201	ПАШИНСЬКИЙ С.В.	#СергійВолодимировичПашинський.1966	ParlaMint-UA_2015-02-03-m0.u200.p1.s7.w3 ParlaMint-UA_2015-02-03-m0.u200.p1.s7.w4	Сергій Пашинський	0
ParlaMint-UA_2015-02-03-m0.u203	БЕРЕЗА Б.Ю.	#БориславЮхимовичБереза.1974	ParlaMint-UA_2015-02-03-m0.u202.p1.s1.w1 ParlaMint-UA_2015-02-03-m0.u202.p1.s1.w2	Борислав Береза	0
ParlaMint-UA_2015-02-03-m0.u206	ЛУЦЕНКО Ю.В.	#ЮрійВіталійовичЛуценко.1964	ParlaMint-UA_2015-02-03-m0.u205.p3.s3.w14 ParlaMint-UA_2015-02-03-m0.u205.p3.s3.w15	Юрій Луценко	0
ParlaMint-UA_2015-02-03-m0.u206	ЛУЦЕНКО Ю.В.	#ЮрійВіталійовичЛуценко.1964	ParlaMint-UA_2015-02-03-m0.u205.p3.s4.w3 ParlaMint-UA_2015-02-03-m0.u205.p3.s4.w4	Юрій Луценко	0
ParlaMint-UA_2015-02-03-m0.u210	СЮМАР В.П.	#ВікторіяПетрівнаСюмар.1977	ParlaMint-UA_2015-02-03-m0.u209.p1.s2.w1 ParlaMint-UA_2015-02-03-m0.u209.p1.s2.w2	Вікторія Сюмар	0
ParlaMint-UA_2015-02-03-m0.u212	ЛЯШКО О.В.	#ОлегВалерійовичЛяшко.1972	ParlaMint-UA_2015-02-03-m0.u211.p1.s2.w4 ParlaMint-UA_2015-02-03-m0.u211.p1.s2.w5	Олег Ляшко	0
ParlaMint-UA_2015-02-03-m0.u216	ВЛАСЕНКО С.В.	#СергійВолодимировичВласенко.1967	ParlaMint-UA_2015-02-03-m0.u215.p1.s1.w1 ParlaMint-UA_2015-02-03-m0.u215.p1.s1.w2	Сергій Власенко	0
ParlaMint-UA_2015-02-03-m0.u221	ПАРУБІЙ А.В.	#АндрійВолодимировичПарубій.1971	ParlaMint-UA_2015-02-03-m0.u220.p2.s1.w4 ParlaMint-UA_2015-02-03-m0.u220.p2.s1.w5	Андрій Парубій	0
ParlaMint-UA_2015-02-03-m1.u3	КОНДРАТЮК О.К.	#ОленаКостянтинівнаКондратюк.1970	ParlaMint-UA_2015-02-03-m1.u2.p11.s1.w12 ParlaMint-UA_2015-02-03-m1.u2.p11.s1.w11	Олена Кондратюк	0
ParlaMint-UA_2015-02-03-m1.u3	КОНДРАТЮК О.К.	#ОленаКостянтинівнаКондратюк.1970	ParlaMint-UA_2015-02-03-m1.u2.p11.s1.w13 ParlaMint-UA_2015-02-03-m1.u2.p11.s1.w11	Костянтинівна Кондратюк	0
ParlaMint-UA_2015-02-03-m1.u7	ГОРВАТ Р.І.	#РобертІвановичГорват.1969	ParlaMint-UA_2015-02-03-m1.u6.p1.s3.w10 ParlaMint-UA_2015-02-03-m1.u6.p1.s3.w11	Роберт Горват	0
ParlaMint-UA_2015-02-03-m1.u9	ТОМЕНКО М.В.	#МиколаВолодимировичТоменко.1964	ParlaMint-UA_2015-02-03-m1.u8.p1.s1.w1 ParlaMint-UA_2015-02-03-m1.u8.p1.s1.w2	Микола Томенко	0
ParlaMint-UA_2015-02-03-m1.u11	ТЕТЕРУК А.А.	#АндрійАнатолійовичТетерук.1973	ParlaMint-UA_2015-02-03-m1.u10.p2.s1.w9 ParlaMint-UA_2015-02-03-m1.u10.p2.s1.w10 ParlaMint-UA_2015-02-03-m1.u10.p2.s1.w11	Андрій Анатолійович Тетерук	1
ParlaMint-UA_2015-02-03-m1.u11	ТЕТЕРУК А.А.	#АндрійАнатолійовичТетерук.1973	ParlaMint-UA_2015-02-03-m1.u10.p2.s1.w10 ParlaMint-UA_2015-02-03-m1.u10.p2.s1.w9 ParlaMint-UA_2015-02-03-m1.u10.p2.s1.w11	Анатолійович Андрій Тетерук	1
ParlaMint-UA_2015-02-03-m1.u13	КНЯЖИЦЬКИЙ М.Л.	#МиколаЛеонідовичКняжицький.1968	ParlaMint-UA_2015-02-03-m1.u12.p1.s1.w4 ParlaMint-UA_2015-02-03-m1.u12.p1.s1.w5	Микола Княжицький	0
ParlaMint-UA_2015-02-03-m1.u15	ІЛЛЄНКО А.Ю.	#АндрійЮрійовичІллєнко.1987	ParlaMint-UA_2015-02-03-m1.u14.p1.s2.w4 ParlaMint-UA_2015-02-03-m1.u14.p1.s2.w5	Андрій Іллєнко	0
ParlaMint-UA_2015-02-03-m1.u17	СОБОЛЄВ Є.В.	#ЄгорВікторовичСоболєв.1977	ParlaMint-UA_2015-02-03-m1.u16.p5.s2.w4 ParlaMint-UA_2015-02-03-m1.u16.p5.s2.w5	Єгор Соболєв	0
ParlaMint-UA_2015-02-03-m1.u19	КРУЛЬКО І.І.	#ІванІвановичКрулько.1981	ParlaMint-UA_2015-02-03-m1.u18.p9.s1.w12 ParlaMint-UA_2015-02-03-m1.u18.p9.s1.w13	Іван Крулько	0
ParlaMint-UA_2015-02-03-m1.u19	КРУЛЬКО І.І.	#ІванІвановичКрулько.1981	ParlaMint-UA_2015-02-03-m1.u18.p9.s1.w12 ParlaMint-UA_2015-02-03-m1.u18.p9.s1.w13	Іван Крулько	0
ParlaMint-UA_2015-02-03-m1.u23	ВЕЛИЧКОВИЧ М.Р.	#МиколаРомановичВеличкович.1972	ParlaMint-UA_2015-02-03-m1.u22.p1.s1.w8 ParlaMint-UA_2015-02-03-m1.u22.p1.s1.w9	Микола Величкович	0
ParlaMint-UA_2015-02-03-m1.u25	БОРДЮГ І.Л.	БОРДЮГ І.Л.	ParlaMint-UA_2015-02-03-m1.u24.p2.s1.w6	Бордюг	0
ParlaMint-UA_2015-02-03-m1.u28	ВЕСЕЛОВА Н.В.	#НаталіяВасилівнаВеселова.1975	ParlaMint-UA_2015-02-03-m1.u27.p2.s1.w6 ParlaMint-UA_2015-02-03-m1.u27.p2.s1.w7	Наталія Веселова	0
ParlaMint-UA_2015-02-03-m1.u30	КУРИЛО В.С.	#ВіталійСеменовичКурило.1957	ParlaMint-UA_2015-02-03-m1.u29.p2.s1.w10 ParlaMint-UA_2015-02-03-m1.u29.p2.s1.w11	Віталій Курило	0
ParlaMint-UA_2015-02-03-m1.u32	НАСАЛИК І.С.	#ІгорСтепановичНасалик.1962	ParlaMint-UA_2015-02-03-m1.u31.p1.s1.w1 ParlaMint-UA_2015-02-03-m1.u31.p1.s1.w2	Ігор Насалик	0
ParlaMint-UA_2015-02-03-m1.u34	ПАПІЄВ М.М.	#МихайлоМиколайовичПапієв.1960	ParlaMint-UA_2015-02-03-m1.u33.p2.s1.w9 ParlaMint-UA_2015-02-03-m1.u33.p2.s1.w10	Михайло Папієв	0
ParlaMint-UA_2015-02-03-m1.u34	ПАПІЄВ М.М.	#МихайлоМиколайовичПапієв.1960	ParlaMint-UA_2015-02-03-m1.u33.p2.s1.w9 ParlaMint-UA_2015-02-03-m1.u33.p2.s1.w10	Михайло Папієв	0
ParlaMint-UA_2015-02-03-m1.u36	БАРНА С.С.	#СтепанСтепановичБарна.1979	ParlaMint-UA_2015-02-03-m1.u35.p1.s2.w4 ParlaMint-UA_2015-02-03-m1.u35.p1.s2.w5	Степан Барна	0
ParlaMint-UA_2015-02-03-m1.u36	БАРНА С.С.	#СтепанСтепановичБарна.1979	ParlaMint-UA_2015-02-03-m1.u35.p1.s2.w4 ParlaMint-UA_2015-02-03-m1.u35.p1.s2.w5	Степан Барна	0
ParlaMint-UA_2015-02-03-m1.u47	ЛУЦЕНКО Ю.В.	#ЮрійВіталійовичЛуценко.1964	ParlaMint-UA_2015-02-03-m1.u46.p9.s2.w2 ParlaMint-UA_2015-02-03-m1.u46.p9.s2.w1	Юрій Луценко	0
ParlaMint-UA_2015-02-03-m1.u47	ЛУЦЕНКО Ю.В.	#ЮрійВіталійовичЛуценко.1964	ParlaMint-UA_2015-02-03-m1.u46.p9.s2.w3 ParlaMint-UA_2015-02-03-m1.u46.p9.s2.w1	Віталійович Луценко	0
ParlaMint-UA_2015-02-03-m1.u51	ВІННИК І.Ю.	#ІванЮлійовичВінник.1979	ParlaMint-UA_2015-02-03-m1.u50.p1.s2.w4 ParlaMint-UA_2015-02-03-m1.u50.p1.s2.w5	Іван Вінник	0
ParlaMint-UA_2015-02-03-m1.u53	ФІРСОВ Є.П.	#ЄгорПавловичФірсов.1988	ParlaMint-UA_2015-02-03-m1.u52.p3.s1.w3 ParlaMint-UA_2015-02-03-m1.u52.p3.s1.w4	Єгор Фірсов	0
ParlaMint-UA_2015-02-03-m1.u55	БЕРЕЗЮК О.Р.	#ОлегРомановичБерезюк.1969	ParlaMint-UA_2015-02-03-m1.u54.p1.s2.w4 ParlaMint-UA_2015-02-03-m1.u54.p1.s2.w5	Олег Березюк	0
ParlaMint-UA_2015-02-03-m1.u56	СОТНИК О.С.	#ОленаСергіївнаСотник.1982	ParlaMint-UA_2015-02-03-m1.u55.p1.s1.w1 ParlaMint-UA_2015-02-03-m1.u55.p1.s1.w2	Олена Сотник	0
ParlaMint-UA_2015-02-03-m1.u58	ВЛАСЕНКО С.В.	#СергійВолодимировичВласенко.1967	ParlaMint-UA_2015-02-03-m1.u57.p1.s1.w4 ParlaMint-UA_2015-02-03-m1.u57.p1.s1.w5	Сергій Власенко	0
ParlaMint-UA_2015-02-03-m1.u60	ШКРУМ А.І.	#АльонаІванівнаШкрум.1988	ParlaMint-UA_2015-02-03-m1.u59.p2.s2.w2	Шкрум	0
ParlaMint-UA_2015-02-03-m1.u62	МОСІЙЧУК І.В.	#ІгорВолодимировичМосійчук.1972	ParlaMint-UA_2015-02-03-m1.u61.p2.s1.w4 ParlaMint-UA_2015-02-03-m1.u61.p2.s1.w5	Ігор Мосійчук	0
ParlaMint-UA_2015-02-03-m1.u64	ВІННИК І.Ю.	#ІванЮлійовичВінник.1979	ParlaMint-UA_2015-02-03-m1.u63.p1.s1.w6 ParlaMint-UA_2015-02-03-m1.u63.p1.s1.w7	Іван Вінник	0
ParlaMint-UA_2015-02-03-m1.u66	ГЕРАЩЕНКО І.В.	#ІринаВолодимирівнаГеращенко.1971	ParlaMint-UA_2015-02-03-m1.u65.p1.s2.w4 ParlaMint-UA_2015-02-03-m1.u65.p1.s2.w5	Ірина Геращенко	0
ParlaMint-UA_2015-02-03-m1.u68	ГЕРАСИМОВ А.В.	#АртурВолодимировичГерасимов.1972	ParlaMint-UA_2015-02-03-m1.u67.p1.s2.w4 ParlaMint-UA_2015-02-03-m1.u67.p1.s2.w5	Артур Герасимов	0
ParlaMint-UA_2015-02-03-m1.u70	БАРНА С.С.	#СтепанСтепановичБарна.1979	ParlaMint-UA_2015-02-03-m1.u69.p1.s1.w1 ParlaMint-UA_2015-02-03-m1.u69.p1.s1.w2	Степан Барна	0
ParlaMint-UA_2015-02-03-m1.u70	БАРНА С.С.	#СтепанСтепановичБарна.1979	ParlaMint-UA_2015-02-03-m1.u69.p1.s1.w1 ParlaMint-UA_2015-02-03-m1.u69.p1.s1.w2	Степан Барна	0
ParlaMint-UA_2015-02-03-m1.u72	ТИМОШЕНКО Ю.В.	#ЮліяВолодимирівнаТимошенко.1960 #ЮрійВолодимировичТимошенко.1961	ParlaMint-UA_2015-02-03-m1.u71.p1.s1.w15 ParlaMint-UA_2015-02-03-m1.u71.p1.s1.w16	Юрій Тимошенко	0
ParlaMint-UA_2015-02-03-m1.u74	СОТНИК О.С.	#ОленаСергіївнаСотник.1982	ParlaMint-UA_2015-02-03-m1.u73.p1.s4.w6 ParlaMint-UA_2015-02-03-m1.u73.p1.s4.w7	Олен Сотник	0
ParlaMint-UA_2015-02-03-m1.u78	ЛЕВЧЕНКО Ю.В.	#ЮрійВолодимировичЛевченко.1984	ParlaMint-UA_2015-02-03-m1.u77.p2.s1.w1 ParlaMint-UA_2015-02-03-m1.u77.p2.s1.w2	Юрій Левченко	0
ParlaMint-UA_2015-02-03-m1.u80	СЮМАР В.П.	#ВікторіяПетрівнаСюмар.1977	ParlaMint-UA_2015-02-03-m1.u79.p8.s2.w10 ParlaMint-UA_2015-02-03-m1.u79.p8.s2.w9	Вікторія Сюмар	0
ParlaMint-UA_2015-02-03-m1.u80	СЮМАР В.П.	#ВікторіяПетрівнаСюмар.1977	ParlaMint-UA_2015-02-03-m1.u79.p8.s2.w11 ParlaMint-UA_2015-02-03-m1.u79.p8.s2.w9	Петрівна Сюмар	0
ParlaMint-UA_2015-02-03-m1.u84	БОЙКО О.П.	#ОленаПетрівнаБойко.1972	ParlaMint-UA_2015-02-03-m1.u83.p2.s1.w12 ParlaMint-UA_2015-02-03-m1.u83.p2.s1.w11	Олена Бойко	0
ParlaMint-UA_2015-02-03-m1.u84	БОЙКО О.П.	#ОленаПетрівнаБойко.1972	ParlaMint-UA_2015-02-03-m1.u83.p2.s1.w13 ParlaMint-UA_2015-02-03-m1.u83.p2.s1.w11	Петрівна Бойко	0
ParlaMint-UA_2015-02-03-m1.u86	ВИСОЦЬКИЙ С.В.	#СергійВіталійовичВисоцький.1985	ParlaMint-UA_2015-02-03-m1.u85.p1.s1.w4 ParlaMint-UA_2015-02-03-m1.u85.p1.s1.w5	Сергій Висоцький	0
ParlaMint-UA_2015-02-03-m1.u90	СЮМАР В.П.	#ВікторіяПетрівнаСюмар.1977	ParlaMint-UA_2015-02-03-m1.u89.p1.s1.w4 ParlaMint-UA_2015-02-03-m1.u89.p1.s1.w5	Вікторія Сюмар	0
ParlaMint-UA_2015-02-03-m1.u92	ПАВЛЕНКО Ю.О.	#ЮрійОлексійовичПавленко.1975	ParlaMint-UA_2015-02-03-m1.u91.p2.s2.w4 ParlaMint-UA_2015-02-03-m1.u91.p2.s2.w5	Юрій Павленко	0
ParlaMint-UA_2015-02-03-m1.u96	МОСІЙЧУК І.В.	#ІгорВолодимировичМосійчук.1972	ParlaMint-UA_2015-02-03-m1.u95.p2.s1.w6	Мосійчук	0
ParlaMint-UA_2015-02-03-m1.u99	ТОМЕНКО М.В.	#МиколаВолодимировичТоменко.1964	ParlaMint-UA_2015-02-03-m1.u98.p1.s1.w1 ParlaMint-UA_2015-02-03-m1.u98.p1.s1.w2	Микола Томенко	0
ParlaMint-UA_2015-02-03-m1.u103	СОЛОВЕЙ Ю.І.	#ЮрійІгоровичСоловей.1978	ParlaMint-UA_2015-02-03-m1.u102.p2.s1.w6	Соловей	0
ParlaMint-UA_2015-02-03-m1.u106	БЕРЕЗА Б.Ю.	#БориславЮхимовичБереза.1974	ParlaMint-UA_2015-02-03-m1.u105.p1.s1.w7 ParlaMint-UA_2015-02-03-m1.u105.p1.s1.w8	Борислав Береза	0
ParlaMint-UA_2015-02-03-m1.u110	ВИСОЦЬКИЙ С.В.	#СергійВіталійовичВисоцький.1985	ParlaMint-UA_2015-02-03-m1.u109.p2.s2.w1 ParlaMint-UA_2015-02-03-m1.u109.p2.s2.w2	Сергій Висоцький	0
ParlaMint-UA_2015-02-03-m1.u114	ШКРУМ А.І.	#АльонаІванівнаШкрум.1988	ParlaMint-UA_2015-02-03-m1.u113.p1.s2.w5	Шкрум	0
ParlaMint-UA_2015-02-03-m1.u116	БЕРЕЗЮК О.Р.	#ОлегРомановичБерезюк.1969	ParlaMint-UA_2015-02-03-m1.u115.p1.s7.w1 ParlaMint-UA_2015-02-03-m1.u115.p1.s7.w2	Олег Березюк	0
ParlaMint-UA_2015-02-03-m1.u118	ЛАБАЗЮК С.П.	#СергійПетровичЛабазюк.1980	ParlaMint-UA_2015-02-03-m1.u117.p1.s3.w18 ParlaMint-UA_2015-02-03-m1.u117.p1.s3.w17	Сергій Лабазюк	0
ParlaMint-UA_2015-02-03-m1.u118	ЛАБАЗЮК С.П.	#СергійПетровичЛабазюк.1980	ParlaMint-UA_2015-02-03-m1.u117.p1.s3.w19 ParlaMint-UA_2015-02-03-m1.u117.p1.s3.w17	Петрович Лабазюк	0
ParlaMint-UA_2015-02-03-m1.u124	ПАРУБІЙ А.В.	#АндрійВолодимировичПарубій.1971	ParlaMint-UA_2015-02-03-m1.u123.p3.s1.w4 ParlaMint-UA_2015-02-03-m1.u123.p3.s1.w5	Андрій Парубій	0
ParlaMint-UA_2015-02-03-m1.u126	СЮМАР В.П.	#ВікторіяПетрівнаСюмар.1977	ParlaMint-UA_2015-02-03-m1.u125.p2.s5.w4 ParlaMint-UA_2015-02-03-m1.u125.p2.s5.w5	Вікторія Сюмар	0
