alias	org	id	from	to
Роман Володимирович Ткач		РоманВолодимировичТкач.1962		
Ткач Р.В.	ВРУ	РоманВолодимировичТкач.1962	2002-05-14	2005-07-07
Роман Володимирович Ткач	ВРУ	РоманВолодимировичТкач.1962	2002-05-14	2005-07-07
Ткач Р.В.	ВРУ	РоманВолодимировичТкач.1962	2007-11-23	2012-12-12
Роман Володимирович Ткач	ВРУ	РоманВолодимировичТкач.1962	2007-11-23	2012-12-12
Ткач Р.В.Роман Володимирович ТкачБабій Р.В.		РоманВячеславовичБабій.1977		
Роман Вячеславович Бабій		РоманВячеславовичБабій.1977		
Бабій Р.В.	ВРУ	РоманВячеславовичБабій.1977	2019-08-29	
Роман Вячеславович Бабій	ВРУ	РоманВячеславовичБабій.1977	2019-08-29	
Бабій Р.В.Роман Вячеславович БабійЗаставний Р.Й.		РоманЙосиповичЗаставний.1972		
Роман Йосипович Заставний		РоманЙосиповичЗаставний.1972		
Заставний Р.Й.	ВРУ	РоманЙосиповичЗаставний.1972	2014-11-27	2019-08-29
Роман Йосипович Заставний	ВРУ	РоманЙосиповичЗаставний.1972	2014-11-27	2019-08-29
Заставний Р.Й.Роман Йосипович ЗаставнийЛещенко Р.М.		РоманМиколайовичЛещенко.1988		
Роман Миколайович Лещенко		РоманМиколайовичЛещенко.1988		
Лещенко Р.М.	GOV.UA	РоманМиколайовичЛещенко.1988	2020-03-04	2022-03-24
Роман Миколайович Лещенко	GOV.UA	РоманМиколайовичЛещенко.1988	2020-03-04	2022-03-24
Мацола Р.М.		РоманМиколайовичМацола.1974		
Роман Миколайович Мацола		РоманМиколайовичМацола.1974		
Мацола Р.М.	ВРУ	РоманМиколайовичМацола.1974	2014-11-27	2019-08-29
Роман Миколайович Мацола	ВРУ	РоманМиколайовичМацола.1974	2014-11-27	2019-08-29
Мацола Р.М.Роман Миколайович МацолаМулик Р.М.		РоманМироновичМулик.1973		
Роман Миронович Мулик		РоманМироновичМулик.1973		
Мулик Р.М.	ВРУ	РоманМироновичМулик.1973	2019-08-29	
Роман Миронович Мулик	ВРУ	РоманМироновичМулик.1973	2019-08-29	
Мулик Р.М.Роман Миронович МуликЗварич Р.М.		РоманМихайловичЗварич.1953		
Роман Михайлович Зварич		РоманМихайловичЗварич.1953		
Зварич Р.М.	ВРУ	РоманМихайловичЗварич.1953	2002-05-14	2005-03-03
Роман Михайлович Зварич	ВРУ	РоманМихайловичЗварич.1953	2002-05-14	2005-03-03
Зварич Р.М.	ВРУ	РоманМихайловичЗварич.1953	2006-05-25	2006-09-14
Роман Михайлович Зварич	ВРУ	РоманМихайловичЗварич.1953	2006-05-25	2006-09-14
Зварич Р.М.Роман Михайлович ЗваричЗварич Р.М.	ВРУ	РоманМихайловичЗварич.1953	2007-11-23	2012-12-12
Роман Михайлович Зварич	ВРУ	РоманМихайловичЗварич.1953	2007-11-23	2012-12-12
Зварич Р.М.Роман Михайлович ЗваричЗварич Р.М.	ВРУ	РоманМихайловичЗварич.1953	2018-04-17	2019-08-29
Роман Михайлович Зварич	ВРУ	РоманМихайловичЗварич.1953	2018-04-17	2019-08-29
Зварич Р.М.Роман Михайлович ЗваричЛозинський Р.М.		РоманМихайловичЛозинський.1994		
Роман Михайлович Лозинський		РоманМихайловичЛозинський.1994		
Лозинський Р.М.	ВРУ	РоманМихайловичЛозинський.1994	2019-08-29	
Роман Михайлович Лозинський	ВРУ	РоманМихайловичЛозинський.1994	2019-08-29	
Лозинський Р.М.Роман Михайлович ЛозинськийНасіров Р.М.		РоманМихайловичНасіров.1979		
Роман Михайлович Насіров		РоманМихайловичНасіров.1979		
Насіров Р.М.	ВРУ	РоманМихайловичНасіров.1979	2014-11-27	2015-09-02
Роман Михайлович Насіров	ВРУ	РоманМихайловичНасіров.1979	2014-11-27	2015-09-02
Забзалюк Р.О.		РоманОмеляновичЗабзалюк.1960		
Роман Омелянович Забзалюк		РоманОмеляновичЗабзалюк.1960		
Забзалюк Р.О.	ВРУ	РоманОмеляновичЗабзалюк.1960	2006-05-25	2007-06-12
Роман Омелянович Забзалюк	ВРУ	РоманОмеляновичЗабзалюк.1960	2006-05-25	2007-06-12
Забзалюк Р.О.Роман Омелянович ЗабзалюкЗабзалюк Р.О.	ВРУ	РоманОмеляновичЗабзалюк.1960	2007-11-23	2012-12-12
Роман Омелянович Забзалюк	ВРУ	РоманОмеляновичЗабзалюк.1960	2007-11-23	2012-12-12
Забзалюк Р.О.Роман Омелянович ЗабзалюкЗабзалюк Р.О.	ВРУ	РоманОмеляновичЗабзалюк.1960	2012-12-12	2014-11-27
Роман Омелянович Забзалюк	ВРУ	РоманОмеляновичЗабзалюк.1960	2012-12-12	2014-11-27
Грищук Р.П.		РоманПавловичГрищук.1989		
Роман Павлович Грищук		РоманПавловичГрищук.1989		
Грищук Р.П.	ВРУ	РоманПавловичГрищук.1989	2019-08-29	
Роман Павлович Грищук	ВРУ	РоманПавловичГрищук.1989	2019-08-29	
Грищук Р.П.Роман Павлович ГрищукБезсмертний Р.П.		РоманПетровичБезсмертний.1965		
Роман Петрович Безсмертний		РоманПетровичБезсмертний.1965		
Безсмертний Р.П.	ВРУ	РоманПетровичБезсмертний.1965	2002-05-14	2005-03-03
Роман Петрович Безсмертний	ВРУ	РоманПетровичБезсмертний.1965	2002-05-14	2005-03-03
Безсмертний Р.П.	ВРУ	РоманПетровичБезсмертний.1965	2006-05-25	2007-06-15
Роман Петрович Безсмертний	ВРУ	РоманПетровичБезсмертний.1965	2006-05-25	2007-06-15
Безсмертний Р.П.Роман Петрович БезсмертнийІлик Р.Р.		РоманРомановичІлик.1963		
Роман Романович Ілик		РоманРомановичІлик.1963		
Ілик Р.Р.	ВРУ	РоманРомановичІлик.1963	2012-12-12	2014-11-27
Роман Романович Ілик	ВРУ	РоманРомановичІлик.1963	2012-12-12	2014-11-27
Ілик Р.Р.Роман Романович ІликАбрамовський Р.Р.		РоманРомановичАбрамовський.1973		
Роман Романович Абрамовський		РоманРомановичАбрамовський.1973		
Абрамовський Р.Р.	GOV.UA	РоманРомановичАбрамовський.1973	2020-06-19	2021-11-03
Роман Романович Абрамовський	GOV.UA	РоманРомановичАбрамовський.1973	2020-06-19	2021-11-03
Романюк Р.С.		РоманСергійовичРоманюк.1961		
Роман Сергійович Романюк		РоманСергійовичРоманюк.1961		
Романюк Р.С.	ВРУ	РоманСергійовичРоманюк.1961	2012-12-12	2014-11-27
Роман Сергійович Романюк	ВРУ	РоманСергійовичРоманюк.1961	2012-12-12	2014-11-27
Романюк Р.С.Роман Сергійович РоманюкРоманюк Р.С.	ВРУ	РоманСергійовичРоманюк.1961	2014-11-27	2019-08-29
Роман Сергійович Романюк	ВРУ	РоманСергійовичРоманюк.1961	2014-11-27	2019-08-29
Романюк Р.С.Роман Сергійович РоманюкСеменуха Р.С.		РоманСергійовичСеменуха.1977		
Роман Сергійович Семенуха		РоманСергійовичСеменуха.1977		
Семенуха Р.С.	ВРУ	РоманСергійовичСеменуха.1977	2014-11-27	2019-08-29
Роман Сергійович Семенуха	ВРУ	РоманСергійовичСеменуха.1977	2014-11-27	2019-08-29
Семенуха Р.С.Роман Сергійович СеменухаВанзуряк Р.С.		РоманСтепановичВанзуряк.1980		
Роман Степанович Ванзуряк		РоманСтепановичВанзуряк.1980		
Ванзуряк Р.С.	ВРУ	РоманСтепановичВанзуряк.1980	2012-12-12	2014-04-15
Роман Степанович Ванзуряк	ВРУ	РоманСтепановичВанзуряк.1980	2012-12-12	2014-04-15
